stock-id,name,trading-status,industry,business,child-business,market-cap,update-date,一级行业,二级行业,三级行业,证券名称,证券代码,总市值,asset_subtype,sym,mktcap,ls,am,ric,product_subtype,am_u,yld,pc,pe,nc,ccy,nm,mktcap_u,suspend,涨跌幅,最新价
01105,星島,N,非必需性消費,媒體及娛樂,出版,396244357.65,2023-07-18T18:15:51,非必需性消费,媒体及娱乐,出版,星岛,01105.HK,4.0,ODSH,1105,396.24,0.450,,1105.HK,,,,0.00,,0.000,HKD,星島,M,,0.0,0.450
01107,當代置業,S,地產建築,地產,地產發展商,299064427.55,2023-07-18T18:15:51,地产建筑,地产,地产发展商,当代置业,01107.HK,3.0,ODSH,1107,299.06,0.107,,1107.HK,,,,0.00,,0.000,HKD,當代置業,M,True,0.0,0.107
01108,凱盛新能,N,工業,工業工程,工業零件及器材,1472500000.0,2023-07-18T18:15:51,工业,工业工程,工业零件及器材,凯盛新能,01108.HK,14.7,ODSH,1108,1.47,5.890,,1108.HK,,,,0.00,8.24,0.000,HKD,凱盛新能,B,,0.0,5.890
01109,華潤置地,N,地產建築,地產,地產發展商,222841861843.75,2023-07-18T18:15:51,地产建筑,地产,地产发展商,华润置地,01109.HK,2228.4,ODSH,1109,222.84,31.250,,1109.HK,,,5.13,0.00,7.03,0.000,HKD,華潤置地,B,,0.0,31.250
01110,金活醫藥集團,N,醫療保健,藥品及生物科技,藥品,367275000.0,2023-07-18T18:15:51,医疗保健,药品及生物科技,药品,金活医药集团,01110.HK,3.7,ODSH,1110,367.27,0.590,,1110.HK,,,4.19,0.00,13.95,0.000,HKD,金活醫藥集團,M,,0.0,0.590
01112,H&H國際控股,N,必需性消費,消費零售,個人護理,6429791085.84,2023-07-18T18:15:51,必需性消费,消费零售,个人护理,H&H国际控股,01112.HK,64.3,ODSH,1112,6.42,9.960,,1112.HK,,,6.33,0.00,9.24,0.000,HKD,H&H國際控股,B,,0.0,9.960
01113,長實集團,N,地產建築,地產,地產發展商,157179370818.75,2023-07-18T18:15:51,地产建筑,地产,地产发展商,长实集团,01113.HK,1571.8,ODSH,1113,157.17,43.750,,1113.HK,,,5.21,0.00,7.32,0.000,HKD,長實集團,B,,0.0,43.750
01114,華晨中國汽車,N,非必需性消費,汽車,汽車,20281982939.76,2023-07-18T18:15:51,非必需性消费,汽车,汽车,华晨中国汽车,01114.HK,202.8,ODSH,1114,20.28,4.020,,1114.HK,,,23.88,0.00,2.51,0.000,HKD,BRILLIANCE CHI,B,,0.0,4.020
01115,西藏水資源,N,必需性消費,食品飲料,非酒精飲料,1835634600.0,2023-07-18T18:15:51,必需性消费,食品饮料,非酒精饮料,西藏水资源,01115.HK,18.4,ODSH,1115,1.83,0.450,,1115.HK,,,,0.00,,0.000,HKD,西藏水資源,B,,0.0,0.450
01116,美亞控股,N,原材料,一般金屬及礦石,鋼鐵,377650000.0,2023-07-18T18:15:51,原材料,一般金属及矿石,钢铁,美亚控股,01116.HK,3.8,ODSH,1116,377.65,0.175,,1116.HK,,,,0.00,,0.000,HKD,MAYER HOLDINGS,M,,0.0,0.175
01117,現代牧業,N,必需性消費,食品飲料,乳製品,6332529638.4,2023-07-18T18:15:51,必需性消费,食品饮料,乳制品,现代牧业,01117.HK,63.3,ODSH,1117,6.33,0.800,,1117.HK,,,1.96,0.00,9.91,0.000,HKD,現代牧業,B,,0.0,0.800
01118,高力集團,N,地產建築,建築,建築材料,407808470.88,2023-07-18T18:15:51,地产建筑,建筑,建筑材料,高力集团,01118.HK,4.1,ODSH,1118,407.80,0.710,,1118.HK,,,7.04,0.00,5.39,0.000,HKD,高力集團,M,,0.0,0.710
01119,創夢天地,N,資訊科技,軟件服務,軟件開發,4315818935.7,2023-07-18T18:15:51,科技,软件服务,软件开发,创梦天地,01119.HK,43.2,ODSH,1119,4.31,3.060,,1119.HK,,,,0.00,,0.000,HKD,創夢天地,B,,0.0,3.060
01120,雅視光學,N,非必需性消費,紡織及服飾,其他服飾配件,309010699.2,2023-07-18T18:15:51,非必需性消费,纺织及服饰,其他服饰配件,雅视光学,01120.HK,3.1,ODSH,1120,309.01,0.800,,1120.HK,,,12.50,0.00,2.69,0.000,HKD,雅視光學,M,,0.0,0.800
01121,金陽新能源,N,非必需性消費,紡織及服飾,鞋履,10694235091.12,2023-07-18T18:15:51,非必需性消费,纺织及服饰,鞋履,金阳新能源,01121.HK,106.9,ODSH,1121,10.69,5.890,,1121.HK,,,,0.00,,0.000,HKD,金陽新能源,B,,0.0,5.890
01122,慶鈴汽車,N,工業,工業工程,商用車及貨車,941375417.4,2023-07-18T18:15:51,工业,工业工程,商用车及货车,庆铃汽车,01122.HK,9.4,ODSH,1122,941.37,0.760,,1122.HK,,,,0.00,,0.000,HKD,慶鈴汽車股份,M,,0.0,0.760
01123,中港照相,N,非必需性消費,家庭電器及用品,消費電子產品,158832658.766,2023-07-18T18:15:51,非必需性消费,家庭电器及用品,消费电子产品,中港照相,01123.HK,1.6,ODSH,1123,158.83,0.134,,1123.HK,,,11.19,0.00,3.90,0.000,HKD,中港照相,M,,0.0,0.134
01124,沿海家園,N,地產建築,地產,地產投資,95358466.555,2023-07-18T18:15:51,地产建筑,地产,地产投资,沿海家园,01124.HK,1.0,ODSH,1124,95.35,0.023,,1124.HK,,,,0.00,,0.000,HKD,沿海家園,M,,0.0,0.023
01125,麗豐控股,N,地產建築,地產,地產投資,966617653.56,2023-07-18T18:15:51,地产建筑,地产,地产投资,丽丰控股,01125.HK,9.7,ODSH,1125,966.61,2.920,,1125.HK,,,,0.00,,0.000,HKD,麗豐控股,M,,0.0,2.920
01126,德林國際,N,非必需性消費,家庭電器及用品,玩具及消閒用品,2457019950.0,2023-07-18T18:15:51,非必需性消费,家庭电器及用品,玩具及消闲用品,德林国际,01126.HK,24.6,ODSH,1126,2.45,3.630,,1126.HK,,,11.02,0.00,3.58,0.000,HKD,德林國際,B,,0.0,3.630
01127,獅子山集團,N,工業,工業支援,印刷及包裝,870100000.0,2023-07-18T18:15:51,工业,工业支援,印刷及包装,狮子山集团,01127.HK,8.7,ODSH,1127,870.10,1.130,,1127.HK,,,11.50,0.00,3.80,0.000,HKD,獅子山集團,M,,0.0,1.130
01128,永利澳門,N,非必需性消費,旅遊及休閒設施,賭場及博彩,40388307636.0,2023-07-18T18:15:51,非必需性消费,旅游及休闲设施,赌场及博彩,永利澳门,01128.HK,403.9,ODSH,1128,40.38,7.710,,1128.HK,,,,0.00,,0.000,HKD,永利澳門,B,,0.0,7.710
01129,中國水業集團,N,公用事業,公用事業,水務,474145592.085,2023-07-18T18:15:51,公用事业,公用事业,水务,中国水业集团,01129.HK,4.7,ODSH,1129,474.14,0.165,,1129.HK,,,,0.00,,0.000,HKD,中國水業集團,M,,0.0,0.165
01130,中國環境資源,N,非必需性消費,汽車,汽車,73315372.104,2023-07-18T18:15:51,非必需性消费,汽车,汽车,中国环境资源,01130.HK,0.7,ODSH,1130,73.31,0.036,,1130.HK,,,,0.00,,0.000,HKD,中國環境資源,M,,0.0,0.036
01132,橙天嘉禾,N,非必需性消費,媒體及娛樂,影視娛樂,184778157.3,2023-07-18T18:15:51,非必需性消费,媒体及娱乐,影视娱乐,橙天嘉禾,01132.HK,1.8,ODSH,1132,184.77,0.066,,1132.HK,,,,0.00,,0.000,HKD,橙天嘉禾,M,,0.0,0.066
01133,哈爾濱電氣,N,工業,工業工程,環保工程,2269918560.0,2023-07-18T18:15:51,工业,工业工程,环保工程,哈尔滨电气,01133.HK,22.7,ODSH,1133,2.26,3.360,,1133.HK,,,0.21,0.00,51.45,0.000,HKD,哈爾濱電氣,B,,0.0,3.360
01134,恒發光學,N,非必需性消費,紡織及服飾,其他服飾配件,295000000.0,2023-07-18T18:15:51,非必需性消费,纺织及服饰,其他服饰配件,恒发光学,01134.HK,3.0,ODSH,1134,295.00,0.590,,1134.HK,,,,0.00,32.07,0.000,HKD,恒發光學,M,,0.0,0.590
01137,香港科技探索,N,資訊科技,軟件服務,電商及互聯網服務,4184925125.43,2023-07-18T18:15:51,科技,软件服务,电商及互联网服务,香港科技探索,01137.HK,41.8,ODSH,1137,4.18,4.530,,1137.HK,,,1.77,0.00,19.67,0.000,HKD,香港科技探索,B,,0.0,4.530
01138,中遠海能,N,工業,工業運輸,航運及港口,10951200000.0,2023-07-18T18:15:51,工业,工业运输,航运及港口,中远海能,01138.HK,109.5,ODSH,1138,10.95,8.450,,1138.HK,,,1.93,0.00,24.46,0.000,HKD,中遠海能,B,,0.0,8.450
01140,華科資本,N,金融,其他金融,資產管理,2324991715.605,2023-07-18T18:15:51,金融,其他金融,资产管理,华科资本,01140.HK,23.2,ODSH,1140,2.32,0.221,,1140.HK,,,,0.00,12.28,0.000,HKD,華科資本,B,,0.0,0.221
01141,民銀資本,N,金融,其他金融,證券及經紀,1234037962.3,2023-07-18T18:15:51,金融,其他金融,证券及经纪,民银资本,01141.HK,12.3,ODSH,1141,1.23,1.100,,1141.HK,,,,0.00,,0.000,HKD,民銀資本,B,,0.0,1.100
01142,能源及能量環球,N,原材料,一般金屬及礦石,其他金屬及礦石,79759384.1,2023-07-18T18:15:51,原材料,一般金属及矿石,其他金属及矿石,能源及能量环球,01142.HK,0.8,ODSH,1142,79.75,0.550,,1142.HK,,,,0.00,0.14,0.000,HKD,能源及能量環球,M,,0.0,0.550
01143,環亞國際醫療集團,N,非必需性消費,家庭電器及用品,消費電子產品,357135412.95,2023-07-18T18:15:51,非必需性消费,家庭电器及用品,消费电子产品,环亚国际医疗集团,01143.HK,3.6,ODSH,1143,357.13,2.070,,1143.HK,,,,0.00,,0.000,HKD,環亞國際醫療集團,M,,0.0,2.070
01145,勇利投資,N,工業,工業運輸,航運及港口,76839249.76,2023-07-18T18:15:51,工业,工业运输,航运及港口,勇利投资,01145.HK,0.8,ODSH,1145,76.83,0.070,,1145.HK,,,,0.00,8.97,0.000,HKD,勇利投資,M,,0.0,0.070
01146,中國服飾控股,N,非必需性消費,紡織及服飾,服裝,361772250.0,2023-07-18T18:15:51,非必需性消费,纺织及服饰,服装,中国服饰控股,01146.HK,3.6,ODSH,1146,361.77,0.105,,1146.HK,,,,0.00,,0.000,HKD,中國服飾控股,M,,0.0,0.105
01147,伊登軟件,N,資訊科技,軟件服務,系統開發及顧問,139056419.8,2023-07-18T18:15:51,科技,软件服务,系统开发及顾问,伊登软件,01147.HK,1.4,ODSH,1147,139.05,0.068,,1147.HK,,,,0.00,,0.000,HKD,伊登軟件,M,,0.0,0.068
01148,新晨動力,N,非必需性消費,汽車,汽車零件,371841420.26,2023-07-18T18:15:51,非必需性消费,汽车,汽车零件,新晨动力,01148.HK,3.7,ODSH,1148,371.84,0.290,,1148.HK,,,,0.00,,0.000,HKD,新晨動力,M,,0.0,0.290
01150,米蘭站,N,非必需性消費,紡織及服飾,其他服飾配件,101290464.75,2023-07-18T18:15:51,非必需性消费,纺织及服饰,其他服饰配件,米兰站,01150.HK,1.0,ODSH,1150,101.29,0.115,,1150.HK,,,,0.00,,0.000,HKD,米蘭站,M,,0.0,0.115
01152,正乾金融控股,N,必需性消費,食品飲料,包裝食品,78560000.0,2023-07-18T18:15:51,必需性消费,食品饮料,包装食品,正干金融控股,01152.HK,0.8,ODSH,1152,78.56,0.080,,1152.HK,,,,0.00,5.13,0.000,HKD,正乾金融控股,M,,0.0,0.080
01153,佳源服務,S,地產建築,地產,物業管理及服務,168219975.0,2023-07-18T18:15:51,地产建筑,地产,物业管理及服务,佳源服务,01153.HK,1.7,ODSH,1153,168.21,0.275,,1153.HK,,,,0.00,1.38,0.000,HKD,佳源服務,M,True,0.0,0.275
01156,CHINANEWENERGY,N,能源,石油及天然氣,油氣設備與服務,88463834.7,2023-07-18T18:15:51,能源,石油及天然气,油气设备与服务,CHINANEWENERGY,01156.HK,0.9,ODSH,1156,88.46,0.150,,1156.HK,,,,0.00,,0.000,HKD,CHINANEWENERGY,M,,0.0,0.150
01157,中聯重科,N,工業,工業工程,重型機械,6501874292.28,2023-07-18T18:15:51,工业,工业工程,重型机械,中联重科,01157.HK,65.0,ODSH,1157,6.50,4.110,,1157.HK,,,8.47,0.00,13.12,0.000,HKD,中聯重科,B,,0.0,4.110
01159,星光文化,N,非必需性消費,媒體及娛樂,影視娛樂,362368511.56,2023-07-18T18:15:51,非必需性消费,媒体及娱乐,影视娱乐,星光文化,01159.HK,3.6,ODSH,1159,362.36,0.440,,1159.HK,,,,0.00,,0.000,HKD,星光文化,M,,0.0,0.440
01160,金石資本集團,N,金融,其他金融,資產管理,68808662.5,2023-07-18T18:15:51,金融,其他金融,资产管理,金石资本集团,01160.HK,0.7,ODSH,1160,68.80,0.290,,1160.HK,,,,0.00,,0.000,HKD,金石資本集團,M,,0.0,0.290
01161,奧思集團,N,醫療保健,醫療保健設備及服務,醫療及醫學美容服務,1075273367.12,2023-07-18T18:15:51,医疗保健,医疗保健设备及服务,医疗及医学美容服务,奥思集团,01161.HK,10.8,ODSH,1161,1.07,1.580,,1161.HK,,,9.18,0.00,15.94,0.000,HKD,奧思集團,B,,0.0,1.580
01162,瑩嵐集團,N,地產建築,建築,建築及服務,89400000.0,2023-07-18T18:15:51,地产建筑,建筑,建筑及服务,莹岚集团,01162.HK,0.9,ODSH,1162,89.40,0.149,,1162.HK,,,,0.00,,0.000,HKD,瑩嵐集團,M,,0.0,0.149
01163,虎視傳媒,N,非必需性消費,媒體及娛樂,廣告及宣傳,119520000.0,2023-07-18T18:15:51,非必需性消费,媒体及娱乐,广告及宣传,虎视传媒,01163.HK,1.2,ODSH,1163,119.52,0.160,,1163.HK,,,,0.00,9.82,0.000,HKD,虎視傳媒,M,,0.0,0.160
01164,中廣核礦業,N,原材料,一般金屬及礦石,其他金屬及礦石,6232559768.9,2023-07-18T18:15:51,原材料,一般金属及矿石,其他金属及矿石,中广核矿业,01164.HK,62.3,ODSH,1164,6.23,0.820,,1164.HK,,,,0.00,11.42,0.000,HKD,中廣核礦業,B,,0.0,0.820
01165,順風清潔能源,N,公用事業,公用事業,環保能源,132141762.74,2023-07-18T18:15:51,公用事业,公用事业,环保能源,顺风清洁能源,01165.HK,1.3,ODSH,1165,132.14,0.026,,1165.HK,,,,0.00,,0.000,HKD,順風清潔能源,M,,0.0,0.026
01166,星凱控股,N,工業,工業工程,工業零件及器材,80734099.56,2023-07-18T18:15:51,工业,工业工程,工业零件及器材,星凯控股,01166.HK,0.8,ODSH,1166,80.73,0.034,,1166.HK,,,,0.00,,0.000,HKD,星凱控股,M,,0.0,0.034
01167,加科思-B,N,醫療保健,藥品及生物科技,生物科技,3094892892.0,2023-07-18T18:15:51,医疗保健,药品及生物科技,生物科技,加科思-B,01167.HK,30.9,ODSH,1167,3.09,3.900,,1167.HK,,,,0.00,,0.000,HKD,加科思－Ｂ,B,,0.0,3.900
01168,百仕達控股,N,地產建築,地產,地產投資,949726461.304,2023-07-18T18:15:51,地产建筑,地产,地产投资,百仕达控股,01168.HK,9.5,ODSH,1168,949.72,0.149,,1168.HK,,,,0.00,,0.000,HKD,百仕達控股,M,,0.0,0.149
01170,信星集團,N,非必需性消費,紡織及服飾,鞋履,585470322.7,2023-07-18T18:15:51,非必需性消费,纺织及服饰,鞋履,信星集团,01170.HK,5.9,ODSH,1170,585.47,0.860,,1170.HK,,,5.23,0.00,10.86,0.000,HKD,信星集團,M,,0.0,0.860
01171,兗礦能源,N,能源,煤炭,煤炭,33516000000.0,2023-07-18T18:15:51,能源,煤炭,煤炭,兖矿能源,01171.HK,335.2,ODSH,1171,33.51,11.760,,1171.HK,,,26.49,0.00,2.52,0.000,HKD,兗礦能源,B,,0.0,11.760
01172,融太集團,N,工業,工業支援,印刷及包裝,358310192.92,2023-07-18T18:15:51,工业,工业支援,印刷及包装,融太集团,01172.HK,3.6,ODSH,1172,358.31,0.062,,1172.HK,,,,0.00,,0.000,HKD,融太集團,M,,0.0,0.062
01173,威高國際,N,必需性消費,消費零售,個人護理,128418068.034,2023-07-18T18:15:51,必需性消费,消费零售,个人护理,威高国际,01173.HK,1.3,ODSH,1173,128.41,0.051,,1173.HK,,,9.80,0.00,25.50,0.000,HKD,威高國際,M,,0.0,0.051
01176,珠光控股,N,地產建築,地產,地產發展商,4913430272.04,2023-07-18T18:15:51,地产建筑,地产,地产发展商,珠光控股,01176.HK,49.1,ODSH,1176,4.91,0.680,,1176.HK,,,,0.00,,0.000,HKD,珠光控股,B,,0.0,0.680
01177,中國生物製藥,N,醫療保健,藥品及生物科技,藥品,64703707271.2,2023-07-18T18:15:51,医疗保健,药品及生物科技,药品,中国生物制药,01177.HK,647.0,ODSH,1177,64.70,3.440,,1177.HK,,,3.49,0.00,22.29,0.000,HKD,中國生物製藥,B,,0.0,3.440
01179,華住集團-S,N,非必需性消費,旅遊及休閒設施,酒店及度假村,109075036875.0,2023-07-18T18:15:51,非必需性消费,旅游及休闲设施,酒店及度假村,华住集团-S,01179.HK,1090.8,ODSH,1179,109.07,33.500,,1179.HK,,,0.49,0.00,,0.000,HKD,華住集團－Ｓ,B,,0.0,33.500
01180,滙彩控股,N,非必需性消費,旅遊及休閒設施,賭場及博彩,1315231643.75,2023-07-18T18:15:51,非必需性消费,旅游及休闲设施,赌场及博彩,汇彩控股,01180.HK,13.2,ODSH,1180,1.31,1.250,,1180.HK,,,,0.00,,0.000,HKD,匯彩控股,B,,0.0,1.250
01181,唐宮中國,N,非必需性消費,旅遊及休閒設施,餐飲,548774025.0,2023-07-18T18:15:51,非必需性消费,旅游及休闲设施,餐饮,唐宫中国,01181.HK,5.5,ODSH,1181,548.77,0.510,,1181.HK,,,4.90,0.00,,0.000,HKD,唐宮中國,M,,0.0,0.510
01182,勝龍國際,N,非必需性消費,旅遊及休閒設施,賭場及博彩,63612561.194,2023-07-18T18:15:51,非必需性消费,旅游及休闲设施,赌场及博彩,胜龙国际,01182.HK,0.6,ODSH,1182,63.61,0.182,,1182.HK,,,,0.00,67.41,0.000,HKD,勝龍國際,M,,0.0,0.182
01183,澳能建設,N,地產建築,建築,建築及服務,3836401128.96,2023-07-18T18:15:51,地产建筑,建筑,建筑及服务,澳能建设,01183.HK,38.4,ODSH,1183,3.83,0.960,,1183.HK,,,1.04,0.00,48.73,0.000,HKD,澳能建設,B,,0.0,0.960
01184,時捷集團,N,工業,工業工程,工業零件及器材,1958871187.2,2023-07-18T18:15:51,工业,工业工程,工业零件及器材,时捷集团,01184.HK,19.6,ODSH,1184,1.95,3.130,,1184.HK,,,11.18,0.00,4.89,0.000,HKD,S.A.S. DRAGON,B,,0.0,3.130
01185,中國航天萬源,N,工業,工業工程,環保工程,362626640.444,2023-07-18T18:15:51,工业,工业工程,环保工程,中国航天万源,01185.HK,3.6,ODSH,1185,362.62,0.083,,1185.HK,,,,0.00,0.79,0.000,HKD,中國航天萬源,M,,0.0,0.083
01186,中國鐵建,N,地產建築,建築,重型基建,11855650160.0,2023-07-18T18:15:51,地产建筑,建筑,重型基建,中国铁建,01186.HK,118.6,ODSH,1186,11.85,5.710,,1186.HK,,,5.35,0.00,2.88,0.000,HKD,中國鐵建,B,,0.0,5.710
01188,正道集團,N,非必需性消費,汽車,汽車零件,549527564.169,2023-07-18T18:15:51,非必需性消费,汽车,汽车零件,正道集团,01188.HK,5.5,ODSH,1188,549.52,0.027,,1188.HK,,,,0.00,,0.000,HKD,正道集團,M,,0.0,0.027
01189,大灣區聚變力量,N,非必需性消費,旅遊及休閒設施,酒店及度假村,61558461.588,2023-07-18T18:15:51,非必需性消费,旅游及休闲设施,酒店及度假村,大湾区聚变力量,01189.HK,0.6,ODSH,1189,61.55,0.078,,1189.HK,,,,0.00,,0.000,HKD,大灣區聚變力量,M,,0.0,0.078
01192,泰山石化,S,工業,工業工程,商用車及貨車,387494104.725,2023-07-18T18:15:51,工业,工业工程,商用车及货车,泰山石化,01192.HK,3.9,ODSH,1192,387.49,0.315,,1192.HK,,,,0.00,0.24,0.000,HKD,泰山石化,M,True,0.0,0.315
01193,華潤燃氣,N,公用事業,公用事業,燃氣,59007328210.5,2023-07-18T18:15:51,公用事业,公用事业,燃气,华润燃气,01193.HK,590.1,ODSH,1193,59.00,25.500,,1193.HK,,,4.12,0.00,12.22,0.000,HKD,華潤燃氣,B,,0.0,25.500
01194,灣區黃金,S,原材料,黃金及貴金屬,黃金及貴金屬,104385031.45,2023-07-18T18:15:51,原材料,黄金及贵金属,黄金及贵金属,湾区黄金,01194.HK,1.0,ODSH,1194,104.38,0.350,,1194.HK,,,,0.00,,0.000,HKD,灣區黃金,M,True,0.0,0.350
01195,京維集團,N,地產建築,地產,地產發展商,63670018.214,2023-07-18T18:15:51,地产建筑,地产,地产发展商,京维集团,01195.HK,0.6,ODSH,1195,63.67,0.022,,1195.HK,,,,0.00,,0.000,HKD,京維集團,M,,0.0,0.022
01196,偉祿集團,N,工業,工業工程,環保工程,8831551564.4,2023-07-18T18:15:51,工业,工业工程,环保工程,伟禄集团,01196.HK,88.3,ODSH,1196,8.83,6.130,,1196.HK,,,,0.00,76.82,0.000,HKD,偉祿集團,B,,0.0,6.130
01198,皇朝家居,N,非必需性消費,家庭電器及用品,家具,3845870762.48,2023-07-18T18:15:51,非必需性消费,家庭电器及用品,家具,皇朝家居,01198.HK,38.5,ODSH,1198,3.84,1.480,,1198.HK,,,0.68,0.00,643.48,0.000,HKD,皇朝家居,B,,0.0,1.480
01199,中遠海運港口,N,工業,工業運輸,航運及港口,15788654218.48,2023-07-18T18:15:51,工业,工业运输,航运及港口,中远海运港口,01199.HK,157.9,ODSH,1199,15.78,4.510,,1199.HK,,,6.27,0.00,6.35,0.000,HKD,中遠海運港口,B,,0.0,4.510
01200,美聯集團,N,地產建築,地產,地產代理,559327083.9,2023-07-18T18:15:51,地产建筑,地产,地产代理,美联集团,01200.HK,5.6,ODSH,1200,559.32,0.780,,1200.HK,,,,0.00,,0.000,HKD,美聯集團,M,,0.0,0.780
01201,天臣控股,N,地產建築,地產,地產發展商,154282616.8,2023-07-18T18:15:51,地产建筑,地产,地产发展商,天臣控股,01201.HK,1.5,ODSH,1201,154.28,0.104,,1201.HK,,,,0.00,,0.000,HKD,天臣控股,M,,0.0,0.104
01202,四威科技,N,資訊科技,資訊科技器材,電訊設備,131200000.0,2023-07-18T18:15:51,科技,资讯科技器材,电讯设备,四威科技,01202.HK,1.3,ODSH,1202,131.20,0.820,,1202.HK,,,,0.00,,0.000,HKD,四威科技,M,,0.0,0.820
01203,廣南(集團),N,原材料,一般金屬及礦石,鋼鐵,544555971.0,2023-07-18T18:15:51,原材料,一般金属及矿石,钢铁,广南(集团),01203.HK,5.4,ODSH,1203,544.55,0.600,,1203.HK,,,5.00,0.00,4.01,0.000,HKD,廣南（集團）,M,,0.0,0.600
01204,博維智慧,N,資訊科技,軟件服務,系統開發及顧問,1685000000.0,2023-07-18T18:15:51,科技,软件服务,系统开发及顾问,博维智慧,01204.HK,16.8,ODSH,1204,1.68,3.370,,1204.HK,,,,0.00,432.05,0.000,HKD,博維智慧,B,,0.0,3.370
01205,中信資源,N,原材料,一般金屬及礦石,其他金屬及礦石,3064513588.11,2023-07-18T18:15:51,原材料,一般金属及矿石,其他金属及矿石,中信资源,01205.HK,30.6,ODSH,1205,3.06,0.390,,1205.HK,,,15.38,0.00,2.29,0.000,HKD,中信資源,B,,0.0,0.390
01206,同方泰德,N,資訊科技,軟件服務,系統開發及顧問,406739938.28,2023-07-18T18:15:51,科技,软件服务,系统开发及顾问,同方泰德,01206.HK,4.1,ODSH,1206,406.73,0.520,,1206.HK,,,,0.00,6.54,0.000,HKD,同方泰德,M,,0.0,0.520
01207,上置集團,S,地產建築,地產,地產發展商,267341278.386,2023-07-18T18:15:51,地产建筑,地产,地产发展商,上置集团,01207.HK,2.7,ODSH,1207,267.34,0.013,,1207.HK,,,,0.00,5.91,0.000,HKD,上置集團,M,True,0.0,0.013
