stock-id,name,trading-status,industry,business,child-business,market-cap,update-date,一级行业,二级行业,三级行业,证券名称,证券代码,总市值,asset_subtype,sym,mktcap,ls,am,ric,product_subtype,am_u,yld,pc,pe,nc,ccy,nm,mktcap_u,suspend,涨跌幅,最新价,成交额
01846,德視佳,N,醫療保健,醫療保健設備及服務,醫療及醫學美容服務,1629543600.0,2023-09-22T16:41:19,医疗保健,医疗保健设备及服务,医疗及医学美容服务,德视佳,01846.HK,16.3,ODSH,1846,1.62,4.890,4.51,1846.HK,,1000000.0,2.33,+2.30,18.14,+0.110,HKD,德視佳,B,,2.3,4.890,0.0
01847,雲南建投混凝土,N,地產建築,建築,建築材料,104427960.0,2023-09-22T16:41:19,地产建筑,建筑,建筑材料,云南建投混凝土,01847.HK,1.0,ODSH,1847,104.42,0.780,810.0,1847.HK,,,4.71,+2.63,11.34,+0.020,HKD,雲南建投混凝土,M,,2.63,0.780,0.0
01848,中國飛機租賃,N,非必需性消費,旅遊及休閒設施,航空相關,2984864961.52,2023-09-22T16:41:19,非必需性消费,旅游及休闲设施,航空相关,中国飞机租赁,01848.HK,29.8,ODSH,1848,2.98,4.010,23.9,1848.HK,,1000.0,7.48,+0.25,40.55,+0.010,HKD,中國飛機租賃,B,,0.25,4.010,0.0
01849,秀商時代控股,N,非必需性消費,媒體及娛樂,廣告及宣傳,120800000.0,2023-09-22T16:41:19,非必需性消费,媒体及娱乐,广告及宣传,秀商时代控股,01849.HK,1.2,ODSH,1849,120.80,0.151,18.04,1849.HK,,1000.0,,+21.77,19.87,+0.027,HKD,秀商時代控股,M,,21.77,0.151,0.0
01850,海鑫集團,N,地產建築,建築,建築及服務,617760000.0,2023-09-22T16:41:19,地产建筑,建筑,建筑及服务,海鑫集团,01850.HK,6.2,ODSH,1850,617.76,4.290,49.58,1850.HK,,1000000.0,,-2.05,587.67,-0.090,HKD,海鑫集團,M,,-2.05,4.290,0.5
01851,銀杏教育,N,非必需性消費,支援服務,教育,495000000.0,2023-09-22T16:41:19,非必需性消费,支援服务,教育,银杏教育,01851.HK,5.0,ODSH,1851,495.00,0.990,,1851.HK,,,,-1.00,5.16,-0.010,HKD,銀杏教育,M,,-1.0,0.990,0.0
01853,春城熱力,N,公用事業,公用事業,潔能,220563000.0,2023-09-22T16:41:19,公用事业,公用事业,洁能,春城热力,01853.HK,2.2,ODSH,1853,220.56,1.890,,1853.HK,,,5.44,0.00,6.69,0.000,HKD,春城熱力,M,,0.0,1.890,0.0
01854,中國萬天控股,N,必需性消費,農產品,農產品相關,1338549800.0,2023-09-22T16:41:19,必需性消费,农产品,农产品相关,中国万天控股,01854.HK,13.4,ODSH,1854,1.33,0.700,666.4,1854.HK,,1000.0,,+1.45,,+0.010,HKD,中國萬天控股,B,,1.45,0.700,0.0
01855,中慶股份,N,地產建築,建築,建築及服務,7205000000.0,2023-09-22T16:41:19,地产建筑,建筑,建筑及服务,中庆股份,01855.HK,72.0,ODSH,1855,7.20,26.200,8.09,1855.HK,,1000000.0,,+4.80,,+1.200,HKD,中慶股份,B,,4.8,26.200,0.1
01856,依波路,N,非必需性消費,紡織及服飾,珠寶鐘錶,684489272.8,2023-09-22T16:41:19,非必需性消费,纺织及服饰,珠宝钟表,依波路,01856.HK,6.8,ODSH,1856,684.48,1.900,,1856.HK,,,,0.00,,0.000,HKD,依波路,M,,0.0,1.900,0.0
01857,中國光大水務,N,公用事業,公用事業,水務,3576095903.75,2023-09-22T16:41:19,公用事业,公用事业,水务,中国光大水务,01857.HK,35.8,ODSH,1857,3.57,1.250,460.89,1857.HK,,1000.0,9.42,+0.81,3.54,+0.010,HKD,中國光大水務,B,,0.81,1.250,0.0
01858,春立醫療,N,醫療保健,醫療保健設備及服務,醫健設備,1248243360.0,2023-09-22T16:41:19,医疗保健,医疗保健设备及服务,医健设备,春立医疗,01858.HK,12.5,ODSH,1858,1.24,13.120,4.77,1858.HK,,1000000.0,2.61,+3.47,14.54,+0.440,HKD,春立醫療,B,,3.47,13.120,0.0
01859,煜盛文化,S,非必需性消費,媒體及娛樂,廣播,128000000.0,2023-09-22T16:41:19,非必需性消费,媒体及娱乐,广播,煜盛文化,01859.HK,1.3,ODSH,1859,128.00,0.080,,1859.HK,,,,0.00,2.21,0.000,HKD,煜盛文化,M,True,0.0,0.080,0.0
01860,匯量科技,N,非必需性消費,媒體及娛樂,廣告及宣傳,5072413034.96,2023-09-22T16:41:19,非必需性消费,媒体及娱乐,广告及宣传,汇量科技,01860.HK,50.7,ODSH,1860,5.07,3.140,481.01,1860.HK,,1000.0,,+0.32,41.42,+0.010,HKD,匯量科技,B,,0.32,3.140,0.0
01861,保寶龍科技,N,原材料,其他原材料,特殊化工用品,423390222.5,2023-09-22T16:41:19,原材料,其他原材料,特殊化工用品,保宝龙科技,01861.HK,4.2,ODSH,1861,423.39,1.810,,1861.HK,,,2.44,0.00,10.08,0.000,HKD,保寶龍科技,M,,0.0,1.810,0.0
01862,景瑞控股,N,地產建築,地產,地產發展商,89251166.354,2023-09-22T16:41:19,地产建筑,地产,地产发展商,景瑞控股,01862.HK,0.9,ODSH,1862,89.25,0.058,58.1,1862.HK,,1000.0,,+7.41,,+0.004,HKD,景瑞控股,M,,7.41,0.058,0.0
01863,中國龍天集團,S,原材料,其他原材料,特殊化工用品,1168079083.9,2023-09-22T16:41:19,原材料,其他原材料,特殊化工用品,中国龙天集团,01863.HK,11.7,ODSH,1863,1.16,1.370,,1863.HK,,,,0.00,22.35,0.000,HKD,中國龍天集團,B,True,0.0,1.370,0.0
01865,卓航控股,N,地產建築,建築,重型基建,100592800.0,2023-09-22T16:41:19,地产建筑,建筑,重型基建,卓航控股,01865.HK,1.0,ODSH,1865,100.59,0.071,4.19,1865.HK,,1000000.0,,-1.39,,-0.001,HKD,卓航控股,M,,-1.39,0.071,0.0
01866,中國心連心化肥,N,原材料,其他原材料,化肥及農用化合物,4619111770.0,2023-09-22T16:41:19,原材料,其他原材料,化肥及农用化合物,中国心连心化肥,01866.HK,46.2,ODSH,1866,4.61,3.790,800.59,1866.HK,,1000.0,7.57,+1.61,3.04,+0.060,HKD,中國心連心化肥,B,,1.61,3.790,0.0
01867,標準發展集團,N,地產建築,建築,建築及服務,388440000.0,2023-09-22T16:41:19,地产建筑,建筑,建筑及服务,标准发展集团,01867.HK,3.9,ODSH,1867,388.44,0.260,90.0,1867.HK,,1000.0,,-10.34,,-0.030,HKD,標準發展集團,M,,-10.34,0.260,0.0
01868,同方友友,N,非必需性消費,家庭電器及用品,家具,879675475.14,2023-09-22T16:41:19,非必需性消费,家庭电器及用品,家具,同方友友,01868.HK,8.8,ODSH,1868,879.67,0.420,26.87,1868.HK,,1000.0,,0.00,15.85,0.000,HKD,同方友友,M,,0.0,0.420,0.0
01869,利寶閣集團,N,非必需性消費,旅遊及休閒設施,餐飲,258593400.0,2023-09-22T16:41:19,非必需性消费,旅游及休闲设施,餐饮,利宝阁集团,01869.HK,2.6,ODSH,1869,258.59,0.234,645.85,1869.HK,,1000.0,,-1.68,,-0.004,HKD,利寶閣集團,M,,-1.68,0.234,0.0
01870,益美國際控股,N,地產建築,建築,建築及服務,680160000.0,2023-09-22T16:41:19,地产建筑,建筑,建筑及服务,益美国际控股,01870.HK,6.8,ODSH,1870,680.16,1.090,249.92,1870.HK,,1000.0,,-0.91,,-0.010,HKD,益美國際控股,M,,-0.91,1.090,0.0
01871,向中國際,N,非必需性消費,支援服務,教育,82800000.0,2023-09-22T16:41:19,非必需性消费,支援服务,教育,向中国际,01871.HK,0.8,ODSH,1871,82.80,0.207,20.67,1871.HK,,1000.0,,+1.47,,+0.003,HKD,向中國際,M,,1.47,0.207,0.0
01872,冠轈控股,N,非必需性消費,零售相關,汽車零售,63900000.0,2023-09-22T16:41:19,非必需性消费,零售相关,汽车零售,冠轈控股,01872.HK,0.6,ODSH,1872,63.90,0.071,,1872.HK,,,,0.00,2.16,0.000,HKD,冠轈控股,M,,0.0,0.071,0.0
01873,維亞生物,N,醫療保健,藥品及生物科技,生物技術,2476847110.4,2023-09-22T16:41:19,医疗保健,药品及生物科技,生物技术,维亚生物,01873.HK,24.8,ODSH,1873,2.47,1.280,1.86,1873.HK,,1000000.0,,+5.79,,+0.070,HKD,維亞生物,B,,5.79,1.280,0.0
01875,東曜藥業-B,N,醫療保健,藥品及生物科技,生物技術,1537847895.13,2023-09-22T16:41:19,医疗保健,药品及生物科技,生物技术,东曜药业-B,01875.HK,15.4,ODSH,1875,1.53,1.990,,1875.HK,,,,-0.50,,-0.010,HKD,東曜藥業—Ｂ,B,,-0.5,1.990,0.0
01876,百威亞太,N,必需性消費,食品飲料,酒料飲料,221164729900.0,2023-09-22T16:41:19,必需性消费,食品饮料,酒料饮料,百威亚太,01876.HK,2211.6,ODSH,1876,221.16,16.700,132.03,1876.HK,,1000000.0,1.77,+1.21,30.91,+0.200,HKD,百威亞太,B,,1.21,16.700,1.3
01877,君實生物,N,醫療保健,藥品及生物科技,生物技術,4153460558.0,2023-09-22T16:41:19,医疗保健,药品及生物科技,生物技术,君实生物,01877.HK,41.5,ODSH,1877,4.15,18.940,18.28,1877.HK,,1000000.0,,+3.38,,+0.620,HKD,君實生物,B,,3.38,18.940,0.2
01878,南戈壁,N,能源,煤炭,煤炭,230316667.62,2023-09-22T16:41:19,能源,煤炭,煤炭,南戈壁,01878.HK,2.3,ODSH,1878,230.31,0.780,8.06,1878.HK,,1000.0,,+1.30,,+0.010,HKD,南戈壁,M,,1.3,0.780,0.0
01880,中國中免,N,非必需性消費,旅遊及休閒設施,旅遊及觀光,12348289350.0,2023-09-22T16:41:19,非必需性消费,旅游及休闲设施,旅游及观光,中国中免,01880.HK,123.5,ODSH,1880,12.34,106.100,99.51,1880.HK,,1000000.0,0.82,+4.02,36.64,+4.100,HKD,中國中免,B,,4.02,106.100,1.0
01882,海天國際,N,工業,工業工程,工業及設備,27132000000.0,2023-09-22T16:41:19,工业,工业工程,工业及设备,海天国际,01882.HK,271.3,ODSH,1882,27.13,17.000,20.37,1882.HK,,1000000.0,3.24,+0.95,10.63,+0.160,HKD,海天國際,B,,0.95,17.000,0.2
01883,中信國際電訊,N,電訊,電訊,電訊服務,11357395562.74,2023-09-22T16:41:19,科技,电讯,电讯服务,中信国际电讯,01883.HK,113.6,ODSH,1883,11.35,3.070,12.32,1883.HK,,1000000.0,7.98,+0.99,9.50,+0.030,HKD,中信國際電訊,B,,0.99,3.070,0.1
01884,EPRINT集團,N,工業,工業支援,印刷及包裝,239250000.0,2023-09-22T16:41:19,工业,工业支援,印刷及包装,EPRINT集团,01884.HK,2.4,ODSH,1884,239.25,0.435,29.16,1884.HK,,1000.0,,+2.35,,+0.010,HKD,ＥＰＲＩＮＴ集團,M,,2.35,0.435,0.0
01888,建滔積層板,N,工業,工業工程,工業及設備,18532800000.0,2023-09-22T16:41:19,工业,工业工程,工业及设备,建滔积层板,01888.HK,185.3,ODSH,1888,18.53,5.940,38.84,1888.HK,,1000000.0,4.38,+0.17,9.71,+0.010,HKD,建滔積層板,B,,0.17,5.940,0.4
01889,三愛健康集團,N,醫療保健,藥品及生物科技,醫藥品,189403127.5,2023-09-22T16:41:19,医疗保健,药品及生物科技,医药品,三爱健康集团,01889.HK,1.9,ODSH,1889,189.40,0.059,18.48,1889.HK,,1000.0,,-1.67,5.51,-0.001,HKD,三愛健康集團,M,,-1.67,0.059,0.0
01890,中國科培,N,非必需性消費,支援服務,教育,4070802307.34,2023-09-22T16:41:19,非必需性消费,支援服务,教育,中国科培,01890.HK,40.7,ODSH,1890,4.07,2.020,2.88,1890.HK,,1000000.0,2.97,-1.46,5.33,-0.030,HKD,中國科培,B,,-1.46,2.020,0.0
01891,興合控股,N,原材料,一般金屬及礦石,其他金屬及礦石,138000000.0,2023-09-22T16:41:19,原材料,一般金属及矿石,其他金属及矿石,兴合控股,01891.HK,1.4,ODSH,1891,138.00,0.138,,1891.HK,,,,0.00,32.86,0.000,HKD,興合控股,M,,0.0,0.138,0.0
01894,恒益控股,N,地產建築,建築,建築材料,341582000.0,2023-09-22T16:41:19,地产建筑,建筑,建筑材料,恒益控股,01894.HK,3.4,ODSH,1894,341.58,0.445,6.03,1894.HK,,1000000.0,,-10.10,,-0.050,HKD,恒益控股,M,,-10.1,0.445,0.1
01895,鑫苑服務,S,地產建築,地產,物業管理及服務,493725000.0,2023-09-22T16:41:19,地产建筑,地产,物业管理及服务,鑫苑服务,01895.HK,4.9,ODSH,1895,493.72,0.870,,1895.HK,,,15.86,0.00,3.22,0.000,HKD,鑫苑服務,M,True,0.0,0.870,0.0
01896,貓眼娛樂,N,非必需性消費,媒體及娛樂,影視娛樂,13222870283.56,2023-09-22T16:41:19,非必需性消费,媒体及娱乐,影视娱乐,猫眼娱乐,01896.HK,132.2,ODSH,1896,13.22,11.540,51.69,1896.HK,,1000000.0,,+1.76,111.18,+0.200,HKD,貓眼娛樂,B,,1.76,11.540,0.5
01897,美亨實業,N,地產建築,建築,建築及服務,185610433.5,2023-09-22T16:41:19,地产建筑,建筑,建筑及服务,美亨实业,01897.HK,1.9,ODSH,1897,185.61,0.450,320.0,1897.HK,,,5.56,0.00,15.57,0.000,HKD,美亨實業,M,,0.0,0.450,0.0
01898,中煤能源,N,能源,煤炭,煤炭,24968511040.0,2023-09-22T16:41:19,能源,煤炭,煤炭,中煤能源,01898.HK,249.7,ODSH,1898,24.96,6.080,65.96,1898.HK,,1000000.0,7.48,-0.16,3.62,-0.010,HKD,中煤能源,B,,-0.16,6.080,0.7
01899,興達國際,N,工業,工業工程,商用車及貨車,2310798826.61,2023-09-22T16:41:19,工业,工业工程,商用车及货车,兴达国际,01899.HK,23.1,ODSH,1899,2.31,1.390,1.14,1899.HK,,1000000.0,10.79,-0.71,5.86,-0.010,HKD,興達國際,B,,-0.71,1.390,0.0
01900,中國智能交通,N,資訊科技,軟件服務,系統開發及顧問,234281375.112,2023-09-22T16:41:19,科技,软件服务,系统开发及顾问,中国智能交通,01900.HK,2.3,ODSH,1900,234.28,0.138,,1900.HK,,,,-1.43,4.19,-0.002,HKD,中國智能交通,M,,-1.43,0.138,0.0
01901,飛揚集團,N,非必需性消費,旅遊及休閒設施,旅遊及觀光,940160000.0,2023-09-22T16:41:19,非必需性消费,旅游及休闲设施,旅游及观光,飞扬集团,01901.HK,9.4,ODSH,1901,940.16,1.130,3.18,1901.HK,,1000000.0,,-4.24,,-0.050,HKD,飛揚集團,M,,-4.24,1.130,0.0
01902,銀城國際控股,S,地產建築,地產,地產發展商,66560258.348,2023-09-22T16:41:19,地产建筑,地产,地产发展商,银城国际控股,01902.HK,0.7,ODSH,1902,66.56,0.046,,1902.HK,,,,0.00,,0.000,HKD,銀城國際控股,M,True,0.0,0.046,0.0
01903,JBB BUILDERS,N,工業,工業運輸,航運及港口,315000000.0,2023-09-22T16:41:19,工业,工业运输,航运及港口,JBB BUILDERS,01903.HK,3.2,ODSH,1903,315.00,0.630,37.68,1903.HK,,1000.0,,0.00,14.82,0.000,HKD,JBB BUILDERS,M,,0.0,0.630,0.0
01905,海通恆信,N,金融,其他金融,信貸,5157063326.64,2023-09-22T16:41:19,金融,其他金融,信贷,海通恒信,01905.HK,51.6,ODSH,1905,5.15,0.890,1.17,1905.HK,,1000000.0,13.15,+4.71,4.54,+0.040,HKD,海通恆信,B,,4.71,0.890,0.0
01906,博尼控股,N,非必需性消費,紡織及服飾,服裝,450000000.0,2023-09-22T16:41:19,非必需性消费,纺织及服饰,服装,博尼控股,01906.HK,4.5,ODSH,1906,450.00,0.375,104.62,1906.HK,,1000.0,,-3.85,,-0.015,HKD,博尼控股,M,,-3.85,0.375,0.0
01907,中國旭陽集團,N,原材料,其他原材料,特殊化工用品,14466892020.0,2023-09-22T16:41:19,原材料,其他原材料,特殊化工用品,中国旭阳集团,01907.HK,144.7,ODSH,1907,14.46,3.270,20.99,1907.HK,,1000000.0,1.94,-1.80,6.93,-0.060,HKD,中國旭陽集團,B,,-1.8,3.270,0.2
01908,建發國際集團,N,地產建築,地產,地產發展商,37100863932.6,2023-09-22T16:41:19,地产建筑,地产,地产发展商,建发国际集团,01908.HK,371.0,ODSH,1908,37.10,20.100,38.91,1908.HK,,1000000.0,6.47,+3.93,6.28,+0.760,HKD,建發國際集團,B,,3.93,20.100,0.4
01909,火岩控股,S,資訊科技,軟件服務,綫上遊戲,2150400000.0,2023-09-22T16:41:19,科技,软件服务,线上游戏,火岩控股,01909.HK,21.5,ODSH,1909,2.15,0.560,,1909.HK,,,,0.00,,0.000,HKD,火岩控股,B,True,0.0,0.560,0.0
01910,新秀麗,N,非必需性消費,紡織及服飾,其他服飾配件,37613463472.0,2023-09-22T16:41:19,非必需性消费,纺织及服饰,其他服饰配件,新秀丽,01910.HK,376.1,ODSH,1910,37.61,26.000,212.64,1910.HK,,1000000.0,,+2.36,15.29,+0.600,HKD,新秀麗,B,,2.36,26.000,2.1
01911,華興資本控股,S,金融,其他金融,資產管理,4132251831.52,2023-09-22T16:41:19,金融,其他金融,资产管理,华兴资本控股,01911.HK,41.3,ODSH,1911,4.13,7.270,,1911.HK,,,,0.00,1.82,0.000,HKD,華興資本控股,B,True,0.0,7.270,0.0
01912,康特隆,N,資訊科技,半導體,半導體供應,52709874.24,2023-09-22T16:41:19,科技,半导体,半导体供应,康特隆,01912.HK,0.5,ODSH,1912,52.70,0.048,20.67,1912.HK,,1000.0,,0.00,,0.000,HKD,康特隆,M,,0.0,0.048,0.0
01913,普拉達,N,非必需性消費,紡織及服飾,其他服飾配件,120776492800.0,2023-09-22T16:41:19,非必需性消费,纺织及服饰,其他服饰配件,普拉达,01913.HK,1207.8,ODSH,1913,120.77,47.200,22.58,1913.HK,,1000000.0,2.00,+0.64,31.77,+0.300,HKD,普拉達,B,,0.64,47.200,0.2
01915,泰和小貸,N,金融,其他金融,信貸,69000000.0,2023-09-22T16:41:19,金融,其他金融,信贷,泰和小贷,01915.HK,0.7,ODSH,1915,69.00,0.460,,1915.HK,,,,0.00,,0.000,HKD,泰和小貸,M,,0.0,0.460,0.0
01916,江西銀行,N,金融,銀行,銀行,1278225000.0,2023-09-22T16:41:19,金融,银行,银行,江西银行,01916.HK,12.8,ODSH,1916,1.27,0.950,73.69,1916.HK,,1000.0,5.83,-2.06,3.66,-0.020,HKD,江西銀行,B,,-2.06,0.950,0.0
01917,豆盟科技,N,非必需性消費,媒體及娛樂,廣告及宣傳,218500000.0,2023-09-22T16:41:19,非必需性消费,媒体及娱乐,广告及宣传,豆盟科技,01917.HK,2.2,ODSH,1917,218.50,0.095,12.67,1917.HK,,1000.0,,-7.77,,-0.008,HKD,豆盟科技,M,,-7.77,0.095,0.0
01918,融創中國,N,地產建築,地產,地產發展商,14603008881.48,2023-09-22T16:41:19,地产建筑,地产,地产发展商,融创中国,01918.HK,146.0,ODSH,1918,14.60,2.680,950.53,1918.HK,,1000000.0,,+4.28,,+0.110,HKD,融創中國,B,,4.28,2.680,9.5
01919,中遠海控,N,工業,工業運輸,航運及港口,27475648200.0,2023-09-22T16:41:19,工业,工业运输,航运及港口,中远海控,01919.HK,274.8,ODSH,1919,27.47,8.190,150.01,1919.HK,,1000000.0,25.53,-0.36,1.06,-0.030,HKD,中遠海控,B,,-0.36,8.190,1.5
