股票代码,股票简称,PE,扣非PE,PB,扣非ROE,ROE,ROA,股息率,分红比例,毛利率,净利率,扣非净利润增速,营收增速,商誉占净资产比例,资产负债率,扣非PEG,扣非市赚率,市赚率
601918.SH,新集能源,8.84,11.06,1.43,12.5,12.76,7.88,2.85,0.0,41.95,22.08,-5.79,-5.19,0.02,60.41,-2.13,1.77,1.39
601921.SH,浙版传媒,31.41,24.59,1.4,2.5,3.19,1.88,5.1,0.0,25.48,6.16,-53.96,-8.85,,42.34,-2.78,19.64,19.69
601928.SH,凤凰传媒,14.78,15.73,1.38,6.82,6.62,4.74,5.68,0.0,39.83,14.26,-23.05,-0.94,0.37,38.04,-16.72,4.61,4.46
601929.SH,吉视传媒,-17.25,-8.65,1.28,-6.17,-4.83,-1.31,,0.0,14.31,-21.76,-71.86,3.45,1.54,57.48,扣非亏损,扣非亏损,亏损
601933.SH,永辉超市,-449.29,-20.61,8.05,-11.28,-1.32,1.62,,0.0,20.84,-0.3,-76.47,-12.14,0.06,87.14,扣非亏损,扣非亏损,亏损
601939.SH,建设银行,5.86,6.01,0.64,7.9,8.27,,6.14,29.97,,45.18,0.22,-3.3,0.07,91.83,-1.82,0.76,0.71
601949.SH,中国出版,32.98,29.59,1.48,2.46,3.32,2.37,1.89,0.0,30.84,8.23,-29.39,-2.47,0.09,34.59,-12.0,24.09,19.87
601956.SH,东贝集团,23.82,30.65,1.33,2.81,4.16,1.94,3.35,0.0,12.87,2.26,-36.12,4.04,7.4,62.22,7.59,21.8,11.45
601958.SH,金钼股份,12.7,13.2,2.28,13.77,13.68,15.07,4.23,0.0,40.14,24.38,-6.13,14.06,,13.0,0.94,1.92,1.86
601963.SH,重庆银行,5.56,6.48,0.63,7.46,8.57,,5.86,0.0,,44.25,5.05,3.78,,92.36,1.72,1.74,1.3
601965.SH,中国汽研,21.85,23.62,2.85,9.05,10.03,9.11,1.5,0.0,42.21,23.5,13.6,18.12,,24.18,1.3,5.22,4.36
601969.SH,海南矿业,20.57,24.3,2.22,6.98,8.16,5.48,1.52,0.0,30.9,17.02,16.73,-14.29,,41.53,-1.7,6.96,5.04
601975.SH,招商南油,7.48,9.51,1.58,14.26,17.08,15.5,,0.0,34.58,33.28,16.85,7.76,,17.69,1.22,1.33,0.88
601985.SH,中国核电,15.98,18.81,1.99,9.45,9.57,4.38,2.6,0.0,47.26,28.63,-3.02,1.6,3.19,69.28,11.77,3.98,3.34
601989.SH,中国重工,95.26,-2705.03,1.41,0.92,1.1,0.06,0.24,0.0,12.43,2.67,415.03,16.35,,60.76,扣非亏损,扣非转亏,173.2
601990.SH,南京证券,38.05,43.9,2.03,3.99,4.01,,1.0,0.0,,29.58,23.26,33.56,0.03,68.92,1.31,22.0,18.98
601991.SH,大唐发电,9.46,20.29,1.82,5.74,11.46,3.92,0.31,0.0,14.65,7.07,100.04,0.4,0.68,69.63,50.18,7.07,1.65
601992.SH,金隅集团,-37.79,-6.79,0.5,-3.01,-0.61,0.85,1.31,0.0,10.03,-1.12,-119.84,6.12,2.7,64.5,扣非亏损,扣非亏损,亏损
601995.SH,中金公司,48.27,41.28,2.06,2.66,2.64,,0.47,19.5,,21.26,-37.78,-23.0,1.49,83.35,-1.8,15.52,18.29
601996.SH,丰林集团,-84.22,-45.91,1.03,-1.15,-0.87,-0.68,4.21,0.0,3.83,-1.65,-140.72,-14.47,0.93,21.49,扣非亏损,扣非亏损,亏损
601997.SH,贵阳银行,4.25,4.32,0.38,6.23,6.81,,5.64,0.0,,37.06,-5.85,-4.42,,90.68,-0.98,1.39,1.25
601998.SH,中信银行,5.23,5.4,0.54,6.75,7.6,,6.16,27.82,,32.38,0.88,3.83,0.11,91.04,1.41,0.8,0.69
601999.SH,出版传媒,62.58,-859.77,1.43,0.96,1.72,1.32,0.83,0.0,20.23,2.2,-42.98,-1.08,,42.31,扣非亏损,扣非转亏,72.77
603000.SH,人民网,344.2,94.13,7.17,1.52,1.52,1.24,0.6,0.0,45.32,5.16,0.96,-0.71,,24.62,-131.89,123.69,452.9
603002.SH,宏昌电子,128.57,120.03,1.84,0.88,1.06,0.56,0.8,0.0,6.56,2.27,-47.91,-5.25,,25.27,-22.85,272.83,242.58
603003.SH,*ST龙宇,-18.17,-23.03,0.56,-2.09,-2.26,-2.16,0.43,0.0,5.41,-7.81,-1636.12,-47.34,6.01,14.58,扣非亏损,扣非亏损,亏损
603004.SH,鼎龙科技,31.72,29.51,2.36,5.35,5.49,5.64,0.62,0.0,39.39,22.44,-18.07,-7.69,,8.43,-3.84,11.04,11.56
603005.SH,晶方科技,75.41,99.41,4.39,3.75,4.39,3.48,0.21,0.0,43.6,22.43,82.81,21.71,6.65,8.94,4.58,52.99,34.36
603006.SH,联明股份,48.26,66.68,2.15,2.75,4.26,2.03,2.17,0.0,22.24,8.19,-50.52,-32.54,,20.66,-2.05,48.49,22.66
603007.SH,*ST花王,-47.56,-24.57,15.67,-24.07,-26.96,-2.85,,0.0,-1.42,-131.39,-29.02,-38.86,,85.18,扣非亏损,扣非亏损,亏损
603008.SH,喜临门,15.32,21.18,1.99,9.69,9.78,5.22,2.94,0.0,35.35,6.35,-3.9,-1.53,4.88,53.74,-13.84,4.37,3.13
603009.SH,北特科技,116.41,132.36,5.33,3.07,3.72,2.84,0.39,0.0,19.75,4.34,127.25,9.62,4.87,47.47,13.76,86.29,62.61
603010.SH,万盛股份,39.96,42.02,1.61,3.1,2.98,1.95,1.71,0.0,17.99,5.18,-17.35,-1.81,1.22,40.59,-23.17,27.12,26.82
603011.SH,合锻智能,368.44,-56.82,1.69,0.13,0.34,0.9,,0.0,26.02,0.51,-93.88,19.21,23.48,48.49,扣非亏损,扣非转亏,2167.3
603012.SH,创力集团,17.77,14.59,0.92,3.7,3.91,2.26,2.54,0.0,41.56,6.03,-39.73,-6.73,4.7,47.96,-2.17,7.89,9.09
603015.SH,弘讯科技,52.12,45.67,2.56,3.74,3.62,2.83,1.54,0.0,34.79,7.39,112.14,22.8,0.91,36.27,2.0,24.42,28.8
603016.SH,新宏泰,68.04,74.85,5.71,5.72,6.1,5.61,1.68,0.0,30.33,11.48,0.42,-1.65,,18.11,-45.45,26.16,22.31
603017.SH,中衡设计,28.78,67.25,1.71,3.38,4.51,2.54,3.0,0.0,26.35,7.38,-39.68,-21.2,12.52,54.44,-3.17,39.8,12.76
603018.SH,华设集团,21.28,11.67,1.34,4.58,4.67,2.13,4.08,0.0,37.16,8.48,-33.32,-15.66,2.05,59.09,-0.75,5.09,9.12
603019.SH,中科曙光,113.29,88.51,6.06,2.35,4.05,3.2,0.63,0.0,26.81,10.01,8.66,3.65,0.37,38.59,24.24,75.24,55.95
603020.SH,爱普股份,25.63,48.43,0.95,2.27,2.8,3.82,1.2,0.0,16.59,5.73,7.66,-1.59,0.71,10.6,-30.48,42.76,18.3
603021.SH,山东华鹏,-12.61,-7.9,15.58,-64.34,-63.34,-2.64,,0.0,10.5,-33.91,34.77,-28.35,,94.53,扣非亏损,扣非亏损,亏损
603022.SH,新通联,34.44,29.68,1.98,4.18,4.4,4.22,0.76,0.0,19.73,5.35,4.93,0.35,,28.13,84.46,14.19,15.65
603023.SH,*ST威帝,335.03,-103.12,2.04,0.4,0.46,-0.3,,0.0,28.74,7.68,248.46,2.75,,1.45,扣非亏损,扣非转亏,1456.66
603025.SH,大豪科技,25.19,27.27,7.12,21.91,21.81,14.23,2.26,0.0,42.55,27.18,74.32,35.63,15.84,39.62,0.77,2.49,2.31
603026.SH,石大胜华,484.7,-149.19,1.87,0.07,0.29,-0.69,0.09,0.0,5.31,-1.52,-96.05,-5.43,,54.15,扣非亏损,扣非转亏,3342.76
603027.SH,千禾味业,29.93,28.6,4.0,9.68,9.78,9.09,3.09,0.0,36.2,15.36,-10.25,-1.85,,17.27,-15.42,5.91,6.12
603028.SH,赛福天,-54.77,-48.35,3.03,-4.21,-3.9,-3.64,0.31,0.0,1.08,-7.79,-242.33,-20.68,8.74,69.45,扣非亏损,扣非亏损,亏损
603029.SH,天鹅股份,40.0,44.13,2.49,3.57,4.74,1.92,0.83,0.0,35.98,9.46,8.35,0.56,,60.0,78.82,24.7,16.88
603030.SH,全筑股份,-82.97,-7.04,3.82,-5.36,-3.39,-0.35,,0.0,15.18,-5.91,37.67,-25.57,11.41,54.41,扣非亏损,扣非亏损,亏损
603031.SH,安孚科技,29.78,38.04,3.28,8.02,8.61,12.51,0.93,0.0,48.51,18.82,44.92,7.15,73.48,42.38,5.32,9.49,6.92
603032.SH,德新科技,186.1,-109.39,3.18,-0.52,1.31,1.88,,0.0,33.03,7.03,-104.23,-55.04,40.55,28.09,扣非亏损,扣非亏损,284.12
603033.SH,三维股份,183.99,349.49,3.82,1.35,1.54,1.7,0.32,0.0,10.29,1.82,-68.99,29.6,16.02,67.45,11.81,519.49,238.95
603035.SH,常熟汽饰,11.28,10.56,1.1,7.19,7.37,4.35,2.29,0.0,17.67,10.22,2.16,21.48,2.79,48.61,0.49,2.94,3.06
603036.SH,如通股份,31.68,33.85,2.32,4.74,5.45,5.52,1.36,0.0,42.97,25.0,18.94,12.24,,11.59,2.76,14.28,11.63
603037.SH,凯众股份,33.26,36.95,2.95,6.11,6.6,5.61,2.4,0.0,34.26,11.31,14.92,10.03,0.94,22.95,3.69,12.1,10.08
603038.SH,华立股份,130.33,1107.16,4.42,1.68,2.57,2.63,0.43,0.0,25.62,5.62,-12.85,8.64,4.01,26.16,128.1,1319.3,101.42
603041.SH,美思德,19.37,21.46,1.34,4.72,5.18,4.75,1.49,0.0,35.62,16.82,-2.68,18.36,,17.04,1.17,9.1,7.48
603042.SH,华脉科技,-191.9,-30.28,2.39,-2.02,-0.93,-0.6,,0.0,18.94,-2.5,66.89,-13.16,,40.34,扣非亏损,扣非亏损,亏损
603043.SH,广州酒家,16.35,20.96,2.55,11.6,11.92,7.84,2.46,0.0,33.14,11.59,-8.54,5.86,3.71,45.93,3.58,3.62,2.74
603045.SH,福达合金,32.09,91.44,1.84,2.65,4.37,3.18,0.39,0.0,8.96,1.55,-17.7,38.22,,63.16,2.39,68.96,14.68
603050.SH,科林电气,32.08,27.37,3.9,7.87,9.13,3.74,2.23,0.0,22.76,5.77,-3.2,12.21,,68.0,2.24,6.95,7.03
603051.SH,鹿山新材,72.3,-281.76,2.3,1.34,2.34,2.0,,0.0,10.35,1.93,122.44,-29.41,,49.51,扣非亏损,扣非转亏,61.8
603052.SH,可川科技,82.16,99.79,5.66,4.16,5.02,3.47,1.15,0.0,19.95,9.69,-25.31,5.46,,29.28,18.28,47.99,32.73
603053.SH,成都燃气,15.58,17.84,1.9,8.96,9.22,5.52,2.93,0.0,20.32,11.49,-3.91,2.77,1.37,42.31,6.44,3.98,3.38
603055.SH,台华新材,13.04,16.84,2.22,11.18,13.28,7.17,1.33,0.0,24.01,11.93,110.85,47.46,,57.0,0.35,3.01,1.96
603056.SH,德邦股份,21.24,22.98,1.82,4.46,6.56,4.11,0.55,0.0,7.55,1.83,24.65,11.21,,51.65,2.05,10.3,6.48
603058.SH,永吉股份,24.52,27.54,3.62,10.34,11.42,8.4,0.88,0.0,41.48,22.25,98.79,17.54,10.38,33.87,1.57,5.33,4.3
603059.SH,倍加洁,42.01,124.88,2.09,3.26,3.29,3.06,0.89,0.0,24.73,4.28,-30.87,23.09,7.57,46.88,5.41,76.52,25.54
603060.SH,国检集团,61.84,26.53,3.13,2.62,3.6,2.61,1.33,0.0,38.5,4.85,-3.46,3.27,28.01,51.37,8.12,20.21,34.35
603061.SH,金海通,87.44,87.54,4.1,2.82,3.45,2.99,0.18,0.0,50.73,17.53,-20.35,-4.59,,14.71,-19.06,62.19,50.69
603063.SH,禾望电气,27.1,25.13,2.23,6.53,6.32,4.32,0.8,0.0,37.48,11.76,-17.74,-11.61,,44.18,-2.16,7.69,8.58
603066.SH,音飞储存,23.04,22.78,2.26,7.04,7.55,3.85,1.25,0.0,24.61,11.77,28.71,-6.88,26.09,52.41,-3.31,6.47,6.1
603067.SH,振华股份,13.77,14.76,2.19,12.55,12.43,9.71,1.8,0.0,25.47,12.16,23.63,8.75,2.25,36.53,1.69,2.35,2.21
603068.SH,博通集成,-96.04,-63.71,2.62,-2.1,-2.02,-2.55,0.17,0.0,32.67,-6.42,61.0,10.72,,22.07,扣非亏损,扣非亏损,亏损
603069.SH,海汽集团,-846.77,-120.11,7.49,-2.46,-0.66,0.38,,0.0,13.79,-0.94,60.01,5.61,0.13,67.36,扣非亏损,扣非亏损,亏损
603070.SH,万控智造,57.76,48.96,2.34,2.96,3.03,1.82,0.93,0.0,21.41,4.05,-54.51,-10.71,,30.74,-4.57,33.09,38.12
603071.SH,物产环能,9.98,9.99,1.34,9.08,10.05,6.92,4.61,0.0,4.57,2.06,-38.97,-5.52,2.69,51.42,-1.81,2.2,1.99
603073.SH,彩蝶实业,20.2,18.63,1.35,5.61,5.06,3.96,1.49,0.0,26.83,11.67,5.55,8.02,,21.48,2.32,6.64,7.98
603075.SH,热威股份,26.08,28.7,3.92,10.9,11.31,8.96,2.06,0.0,31.42,16.12,19.12,11.3,3.92,30.02,2.54,5.26,4.61
603076.SH,乐惠国际,56.35,-883.43,2.29,1.08,3.06,1.71,0.56,0.0,27.59,4.15,-67.01,-15.41,0.49,61.71,扣非亏损,扣非转亏,36.83
603079.SH,圣达生物,88.48,-60.28,2.04,0.77,1.73,1.76,0.41,0.0,20.19,4.5,194.44,11.9,0.86,26.76,扣非亏损,扣非转亏,102.29
603080.SH,新疆火炬,13.41,17.0,1.56,8.94,9.0,6.97,2.82,0.0,27.06,13.59,4.82,40.07,13.51,28.97,0.42,3.81,2.98
603081.SH,大丰实业,61.57,221.76,1.57,1.54,1.82,0.34,0.37,0.0,31.53,4.29,-59.6,-31.55,0.02,62.81,-7.03,288.53,67.66
603082.SH,北自科技,34.65,36.13,3.7,10.93,8.57,3.47,,0.0,17.62,8.38,6.29,5.62,3.12,63.99,6.43,6.61,8.09
603085.SH,天成自控,112.89,236.4,4.4,2.75,2.93,0.68,,0.0,19.56,1.8,50.84,47.74,2.67,71.52,4.95,171.93,77.06
603086.SH,先达股份,242.87,-16.1,1.0,-0.13,0.31,0.54,,0.0,14.4,0.39,-121.49,-8.32,,46.68,扣非亏损,扣非亏损,1566.88
603087.SH,甘李药业,44.03,77.61,2.66,2.83,4.61,4.22,0.38,0.0,75.36,22.6,38.64,17.81,,8.3,4.36,54.82,19.1
603088.SH,宁波精达,21.72,22.8,4.71,15.5,16.26,9.45,3.36,0.0,43.33,20.85,3.4,14.81,,45.08,1.54,2.94,2.67
603089.SH,正裕工业,31.62,64.2,1.65,3.42,3.96,2.8,,0.0,24.4,3.52,-35.11,28.62,13.26,57.34,2.24,37.51,15.97
603090.SH,宏盛股份,27.62,42.68,3.05,7.86,8.44,7.09,1.28,0.0,27.27,9.37,-20.64,-3.14,9.42,29.1,-13.58,10.86,6.54
603091.SH,众鑫股份,14.36,,2.37,14.61,19.43,13.69,,0.0,34.57,20.55,35.78,19.4,,24.11,,,1.48
603093.SH,南华期货,16.87,16.62,2.03,9.28,9.33,,0.55,0.0,,8.04,22.09,-7.99,,91.28,-2.08,3.58,3.62
603096.SH,新经典,16.06,19.78,1.42,5.77,6.62,7.54,4.57,0.0,47.93,20.21,-1.55,-2.66,0.26,6.28,-7.44,6.86,4.85
603097.SH,江苏华辰,42.16,30.2,3.55,6.05,6.51,4.01,,0.0,22.25,5.93,-4.01,13.46,,50.28,2.24,9.98,12.95
603098.SH,森特股份,62.98,213.28,2.25,2.1,2.7,1.77,0.37,0.0,19.38,3.82,-10.54,-31.27,,52.16,-6.82,203.03,46.66
603099.SH,长白山,58.93,80.97,9.95,14.1,13.4,15.21,0.52,0.0,45.72,24.86,3.63,19.55,,15.46,4.14,11.49,8.8
603100.SH,川仪股份,14.88,16.69,2.61,11.72,13.5,7.21,2.71,0.0,33.05,9.95,3.95,2.54,,48.62,6.58,2.85,2.2
603101.SH,汇嘉时代,41.01,264.93,1.99,2.8,3.55,2.92,3.81,0.0,33.46,2.72,-74.46,-2.45,10.15,67.41,-108.05,189.37,23.1
603102.SH,百合股份,14.39,14.61,1.41,7.12,7.46,7.14,1.93,0.0,37.94,19.24,-7.79,-4.14,0.03,10.12,-3.53,4.1,3.86
603105.SH,芯能科技,18.49,21.63,2.25,8.37,8.76,6.66,1.3,0.0,61.33,32.87,-0.72,4.11,,49.84,5.26,5.17,4.22
603106.SH,恒银科技,-112.63,-38.73,4.37,-4.11,-2.87,-3.74,,0.0,-7.7,-13.93,27.76,-14.68,,26.49,扣非亏损,扣非亏损,亏损
603107.SH,上海汽配,32.68,33.66,2.9,5.78,6.67,6.48,1.29,0.0,20.38,8.61,-6.42,12.91,,24.83,2.61,11.65,9.8
603108.SH,润达医疗,174.76,-2277.38,2.78,0.76,1.17,3.47,0.49,0.0,25.64,2.3,-82.61,-10.36,36.54,61.66,扣非亏损,扣非转亏,298.74
603109.SH,神驰机电,18.89,22.02,1.83,7.15,7.32,4.76,2.13,0.0,26.86,6.91,-24.29,-6.08,,43.31,-3.62,6.16,5.16
603110.SH,东方材料,166.65,480.69,4.02,1.61,1.83,1.84,,0.0,28.34,4.21,-4.09,2.49,,16.25,192.68,595.68,182.13
603111.SH,康尼机电,16.88,15.55,1.45,5.69,6.44,4.24,3.59,0.0,32.5,9.48,18.85,15.88,,38.3,0.98,5.47,5.24
603112.SH,华翔股份,12.65,14.42,1.89,10.27,11.64,7.39,2.59,0.0,22.17,11.7,22.6,18.45,,44.25,0.78,2.81,2.17
603113.SH,金能科技,-121.19,110.07,0.62,-0.83,-0.37,0.73,1.16,0.0,2.35,-0.27,35.89,11.33,,53.86,9.72,扣非亏损,亏损
603115.SH,海星股份,23.59,20.75,1.66,4.86,5.1,4.74,3.42,0.0,21.02,7.39,70.66,4.14,,20.22,5.02,8.54,9.25
603116.SH,红蜻蜓,-198.46,-129.56,1.15,-0.78,-0.42,-0.76,3.19,0.0,37.6,-0.95,-215.88,-10.71,0.06,22.47,扣非亏损,扣非亏损,亏损
603117.SH,万林物流,182.33,-22.74,4.93,1.23,1.8,2.27,,0.0,34.17,9.53,136.37,-29.09,,28.25,扣非亏损,扣非转亏,202.58
603118.SH,共进股份,386.23,-38.78,1.4,-0.53,0.27,0.58,1.42,0.0,11.74,0.05,-117.65,-9.22,,45.98,扣非亏损,扣非亏损,2860.97
603119.SH,浙江荣泰,35.99,38.97,4.52,9.05,9.71,8.4,0.79,0.0,35.01,20.59,46.34,38.85,,16.87,1.0,8.61,7.41
603122.SH,合富中国,86.91,103.89,2.64,1.87,2.25,2.48,0.75,0.0,19.76,3.83,-44.27,-14.67,,20.06,-7.08,111.34,77.26
603123.SH,翠微股份,-14.48,-11.94,2.99,-14.48,-14.38,-4.8,,0.0,18.73,-22.75,-592.3,-39.65,,62.48,扣非亏损,扣非亏损,亏损
603125.SH,常青科技,26.0,28.31,2.37,6.54,6.99,7.28,0.77,0.0,28.75,19.25,-10.23,8.63,,6.27,3.28,8.66,7.44
603126.SH,中材节能,105.79,82.04,1.83,0.83,1.28,0.74,1.23,0.0,18.99,2.36,-79.72,-32.65,0.05,51.56,-2.51,197.07,165.3
603127.SH,昭衍新药,-155.9,-168.0,1.83,-1.39,-0.86,-1.48,0.67,0.0,27.48,-5.56,-136.47,-15.87,1.68,16.11,扣非亏损,扣非亏损,亏损
603129.SH,春风动力,16.23,18.68,4.04,19.39,19.76,9.32,2.03,0.0,31.53,9.82,36.74,21.98,,55.84,0.85,1.93,1.64
603131.SH,上海沪工,104.04,-97.97,5.26,3.0,3.81,2.59,,0.0,21.7,6.2,26.59,9.57,,44.89,扣非亏损,扣非转亏,54.61
603135.SH,中重科技,645.33,657.04,1.98,-0.36,0.23,-0.44,1.22,0.0,16.72,1.18,-107.27,-31.62,,19.79,-20.78,转盈,5611.55
603136.SH,天目湖,28.6,30.08,2.47,6.26,6.21,7.21,2.92,0.0,52.84,24.88,-27.36,-14.77,,18.92,-2.04,9.6,9.21
603137.SH,恒尚节能,17.42,18.28,1.69,6.67,7.44,3.09,1.02,0.0,14.51,5.75,-1.98,-5.85,,64.46,-3.12,5.48,4.68
603138.SH,海量数据,-85.01,-86.81,5.98,-6.28,-5.78,-5.38,,0.0,38.5,-17.14,44.25,63.26,0.06,23.17,扣非亏损,扣非亏损,亏损
603139.SH,康惠制药,-29.35,-18.12,1.64,-4.78,-4.12,-1.17,,0.0,32.15,-11.81,-900.32,-14.33,1.82,51.46,扣非亏损,扣非亏损,亏损
603150.SH,万朗磁塑,16.98,16.83,1.58,7.18,7.36,3.94,,0.0,21.59,4.24,8.37,39.81,5.83,58.98,0.42,4.69,4.61
603151.SH,邦基科技,32.79,34.74,1.51,3.12,3.45,3.0,1.33,0.0,9.38,2.7,-42.74,41.22,,28.34,0.84,22.28,19.01
603153.SH,上海建科,43.36,31.48,2.44,3.12,4.13,3.07,1.14,0.0,29.51,5.63,31.72,2.66,6.77,21.09,11.83,20.2,21.0
603156.SH,养元饮品,16.78,21.77,2.79,9.24,11.37,10.78,7.53,0.0,46.53,29.06,-9.32,-7.81,,18.49,-2.79,4.71,2.95
603158.SH,腾龙股份,12.83,17.84,1.8,7.92,10.77,7.2,1.64,0.0,21.83,9.87,31.34,14.22,6.74,45.66,1.26,4.51,2.38
603159.SH,上海亚虹,79.42,73.91,3.86,3.12,3.61,3.06,0.67,0.0,20.23,5.18,-22.5,-10.41,,20.58,-7.1,47.42,44.0
603160.SH,汇顶科技,71.33,77.16,5.06,4.85,5.44,4.56,0.26,0.0,41.74,13.91,2041.38,0.82,6.01,14.77,94.22,31.81,26.22
603161.SH,科华控股,16.2,18.11,1.42,5.5,6.69,3.85,1.78,0.0,16.61,5.29,15.08,-7.14,,54.04,-2.54,6.58,4.84
603162.SH,海通发展,16.7,22.85,2.3,9.84,10.81,8.42,0.85,0.0,18.03,15.87,149.54,127.64,,28.05,0.18,4.64,3.09
603163.SH,圣晖集成,25.46,25.59,2.35,6.86,6.91,5.09,2.41,0.0,12.35,5.21,-33.82,0.07,,43.86,362.45,7.46,7.37
603165.SH,荣晟环保,9.8,12.3,1.48,9.43,10.95,6.21,4.09,0.0,16.93,14.97,-0.88,-0.99,,50.36,-12.37,2.61,1.79
603168.SH,莎普爱思,-76.74,-28.61,1.87,-2.95,-1.8,-0.85,0.16,0.0,50.09,-7.9,-190.1,-27.95,21.66,20.36,扣非亏损,扣非亏损,亏损
603169.SH,兰石重装,60.1,106.31,2.39,2.53,3.03,1.71,,0.0,13.84,2.62,-25.64,20.22,7.61,73.46,5.26,83.92,39.67
603171.SH,税友股份,78.71,148.9,4.88,4.31,4.69,2.33,0.42,0.0,60.52,9.05,24.82,7.38,,33.62,20.18,69.12,33.56
603172.SH,万丰股份,78.02,76.77,1.96,1.85,1.89,1.35,0.57,0.0,21.56,5.4,-32.58,-1.59,,25.07,-48.33,83.17,82.56
603173.SH,福斯达,14.15,17.37,2.44,12.19,13.56,5.03,1.64,0.0,24.33,12.55,40.39,10.17,,67.79,1.71,2.85,2.09
603176.SH,汇通集团,25.95,24.77,2.12,5.73,5.97,2.91,0.32,0.0,15.53,2.63,115.88,23.22,,78.53,1.07,8.64,8.69
603177.SH,德创环保,55.12,-73.63,4.72,5.38,6.49,2.74,,0.0,23.61,3.49,277.66,10.09,24.66,76.94,扣非亏损,扣非转亏,16.99
603178.SH,圣龙股份,581.64,-137.75,4.18,-4.02,0.54,0.5,0.15,0.0,9.97,0.6,-948.53,8.06,,45.24,扣非亏损,扣非亏损,2154.23
603179.SH,新泉股份,28.65,28.93,5.06,12.82,12.94,6.44,0.59,0.0,20.47,7.11,18.0,31.24,,63.07,0.93,4.51,4.43
603180.SH,金牌家居,20.27,15.7,1.19,2.95,4.33,2.32,2.39,0.0,27.3,4.75,-25.55,-5.15,0.13,51.31,-3.05,10.66,9.36
603181.SH,皇马科技,17.24,17.76,2.19,9.78,10.0,8.97,1.37,0.0,25.07,16.58,36.18,22.5,,19.04,0.79,3.63,3.45
603182.SH,嘉华股份,20.0,20.22,1.96,7.11,7.36,7.31,2.71,0.0,12.3,6.91,-11.14,-11.93,,20.11,-1.69,5.69,5.43
603183.SH,建研院,60.3,19.25,1.27,1.41,1.57,1.82,0.96,0.0,47.19,5.66,-20.14,6.85,19.72,18.91,2.81,27.32,76.81
603185.SH,弘元绿能,-7.61,-8.19,1.28,-11.61,-11.99,-6.31,1.71,0.0,-7.0,-30.54,-227.45,-44.29,,59.68,扣非亏损,扣非亏损,亏损
603186.SH,华正新材,-452.0,-41.23,2.68,-0.67,-0.43,0.61,,0.0,10.51,-0.19,76.12,13.08,,74.99,扣非亏损,扣非亏损,亏损
603187.SH,海容冷链,12.65,16.26,1.13,6.08,6.78,5.42,3.63,0.0,28.04,12.98,-31.03,-15.56,,23.86,-1.04,5.35,3.73
603188.SH,亚邦股份,-124.52,-5.83,2.4,-2.42,-1.53,-0.23,,0.0,11.2,-2.57,91.22,-17.13,,49.61,扣非亏损,扣非亏损,亏损
603189.SH,网达软件,315.7,-167.64,3.01,0.31,0.7,0.58,0.56,0.0,27.36,4.41,107.68,13.93,,9.84,扣非亏损,扣非转亏,901.99
603190.SH,亚通精工,24.8,29.74,1.32,3.72,4.0,3.23,1.37,9.06,23.7,6.79,-33.3,5.04,0.38,45.02,5.9,7.98,6.2
603191.SH,望变电气,60.06,100.83,1.79,1.32,2.22,1.28,0.97,0.0,12.1,2.63,-85.22,20.61,1.78,60.37,4.89,152.94,54.11
603192.SH,汇得科技,21.9,28.25,1.48,4.67,5.17,3.59,0.92,0.0,12.31,3.62,33.17,3.44,0.05,29.53,8.22,12.09,8.47
603195.SH,公牛集团,22.71,25.21,6.65,19.38,21.55,19.46,3.24,0.0,43.12,25.89,8.26,8.58,,23.1,2.94,2.6,2.11
603196.SH,日播时尚,-80.03,-83.97,5.75,-6.1,-5.19,-3.23,0.16,0.0,58.42,-6.49,-534.79,-10.6,,34.63,扣非亏损,扣非亏损,亏损
603198.SH,迎驾贡酒,19.61,20.04,5.67,22.69,21.9,22.18,1.96,0.0,74.28,36.48,23.94,13.81,,22.96,1.45,1.77,1.79
603199.SH,九华旅游,19.62,24.07,2.71,10.07,10.48,11.08,3.04,0.0,51.78,26.99,0.46,1.31,,20.05,18.38,4.78,3.75
603200.SH,上海洗霸,62.0,85.42,4.18,4.85,5.14,3.49,0.33,0.0,38.07,11.66,41.29,-1.61,,35.92,-53.02,35.26,24.13
603203.SH,快克智能,27.49,39.19,4.37,9.69,11.24,9.4,2.08,0.0,48.31,23.59,2.05,15.13,6.97,27.74,2.59,8.09,4.89
603205.SH,健尔康,76.08,74.45,9.42,9.31,9.75,8.73,,0.0,22.88,11.94,8.28,10.07,,15.47,7.4,16.0,15.61
603206.SH,嘉环科技,55.33,41.99,2.5,2.98,3.4,1.56,1.07,0.0,13.11,2.42,-29.37,12.84,0.01,66.78,3.27,28.14,32.55
603207.SH,小方制药,21.05,,3.81,18.26,18.26,18.09,,0.0,65.86,44.03,-1.49,0.05,,11.91,,,2.31
603208.SH,江山欧派,16.81,16.59,2.74,9.23,10.82,4.65,6.0,0.0,22.81,7.21,-46.87,-16.56,,64.52,-1.0,3.59,3.11
603209.SH,兴通股份,12.84,14.38,1.94,11.58,11.87,9.54,0.92,0.0,36.9,24.39,53.35,28.18,1.19,36.67,0.51,2.48,2.16
603211.SH,晋拓股份,73.5,74.84,3.58,3.63,3.69,2.84,0.31,0.0,16.8,5.1,15.89,13.73,,34.89,5.45,41.22,39.84
603212.SH,赛伍技术,-46.2,-68.28,2.05,-3.38,-3.33,-2.42,0.41,0.0,6.7,-4.21,-232.14,-30.94,,37.75,扣非亏损,扣非亏损,亏损
