股票代码,股票简称,港股@最新价,港股@最新涨跌幅,港股@所属恒生行业(二级),港股@所属概念,港股@总市值[20240308],港股@流通市值[20240308],港股@所属恒生行业,market_code,code
1099.HK,国药控股,21.250,0.000,药品及生物科技,"互联网医疗[HK],医疗器械[HK],医药股[HK],国企改革[HK],生物医药[HK]",66313944058.75,28513478225.0,医疗保健业,177,HK1099
1104.HK,亚太资源,0.990,0.000,一般金属及矿石,"小金属[HK],铁矿石[HK]",1343070592.38,1343070592.38,原材料业,177,HK1104
1105.HK,星岛,0.340,0.000,媒体及娱乐,文化传媒[HK],299384625.78,299384625.78,非必需性消费,177,HK1105
1116.HK,美亚控股,0.850,0.000,一般金属及矿石,"汽车制造[HK],铁矿石[HK]",1834300000.0,1834300000.0,原材料业,177,HK1116
1117.HK,现代牧业,0.670,0.000,食物饮品,"三胎[HK],乳业[HK]",5303493572.16,5303493572.16,必需性消费,177,HK1117
1118.HK,高力集团,0.730,0.000,建筑,,419296033.44,419296033.44,地产建筑业,177,HK1118
1120.HK,雅视光学,0.870,0.000,纺织及服饰,,336049135.38,336049135.38,非必需性消费,177,HK1120
1125.HK,丽丰控股,1.700,0.000,地产,医美概念[HK],562756853.1,562756853.1,地产建筑业,177,HK1125
1134.HK,恒发光学,0.410,0.000,纺织及服饰,,205000000.0,205000000.0,非必需性消费,177,HK1134
1140.HK,华科智能投资,0.160,0.000,其他金融,财产管理[HK],1683251920.8,1683251920.8,金融业,177,HK1140
1141.HK,民银资本,0.290,0.000,其他金融,现代服务业[HK],324614890.97,324614890.97,金融业,177,HK1141
1146.HK,中国服饰控股,0.068,0.000,纺织及服饰,品牌服饰[HK],234290600.0,234290600.0,非必需性消费,177,HK1146
1160.HK,金石资本集团,0.255,0.000,其他金融,财产管理[HK],90756253.125,90756253.125,金融业,177,HK1160
1161.HK,奥思集团,1.380,0.000,医疗保健设备和服务,健康产业[HK],939162814.32,939162814.32,医疗保健业,177,HK1161
1165.HK,顺风清洁能源,0.026,0.000,公用事业,"光伏太阳能[HK],太阳能[HK],燃料电池[HK],环保[HK],碳中和[HK]",132141762.74,132141762.74,公用事业,177,HK1165
1166.HK,星凯控股,0.020,0.000,工业工程,,47490646.8,47490646.8,工业,177,HK1166
1170.HK,信星集团,0.760,0.000,纺织及服饰,"台资企业[HK],品牌服饰[HK]",517506378.2,517506378.2,非必需性消费,177,HK1170
1194.HK,湾区黄金,0.350,0.000,黄金及贵金属,"小金属[HK],贸易战概念股[HK]",104385031.45,104385031.45,原材料业,177,HK1194
1201.HK,天臣控股,0.077,0.000,工业工程,香港房地产[HK],159917625.791,159917625.791,工业,177,HK1201
1202.HK,四威科技,0.800,0.000,资讯科技器材,"国企改革[HK],现代服务业[HK],电讯设备[HK]",320000000.0,128000000.0,资讯科技业,177,HK1202
1203.HK,广南(集团),0.550,0.000,农业产品,"物业投资[HK],红筹股[HK],铁矿石[HK]",499176306.75,499176306.75,必需性消费,177,HK1203
1207.HK,上置集团,0.013,0.000,地产,内地房地产[HK],267341278.386,267341278.386,地产建筑业,177,HK1207
1210.HK,克莉丝汀,0.057,0.000,食物饮品,餐饮连锁[HK],69096859.2,69096859.2,必需性消费,177,HK1210
1213.HK,万保刚集团,0.225,0.000,工业工程,电子信息[HK],45000000.0,45000000.0,工业,177,HK1213
1215.HK,开源控股,0.015,0.000,旅游及消闲设施,"物业投资[HK],连锁酒店[HK]",191683197.09,191683197.09,非必需性消费,177,HK1215
1217.HK,中国创新投资,0.010,0.000,其他金融,物业投资[HK],128015786.29,128015786.29,金融业,177,HK1217
1218.HK,永义国际,3.000,0.000,地产,"物业投资[HK],香港房地产[HK]",221965209.0,221965209.0,地产建筑业,177,HK1218
1221.HK,信和酒店,1.545,0.000,旅游及消闲设施,连锁酒店[HK],1765412477.91,1765412477.91,非必需性消费,177,HK1221
1222.HK,宏安集团,0.035,0.000,综合企业,,537383701.645,537383701.645,综合企业,177,HK1222
1223.HK,新沣集团,0.800,0.000,专业零售,"台资企业[HK],物业投资[HK]",2379380186.4,2379380186.4,非必需性消费,177,HK1223
1224.HK,中渝置地,1.220,0.000,地产,香港房地产[HK],4736448294.96,4736448294.96,地产建筑业,177,HK1224
1226.HK,中国投融资,0.550,0.000,其他金融,现代服务业[HK],226928130.0,226928130.0,金融业,177,HK1226
1229.HK,南南资源,0.155,0.000,煤炭,"meitanhk,煤化工[HK]",118632905.52,118632905.52,能源业,177,HK1229
1231.HK,新矿资源,0.465,0.000,一般金属及矿石,小金属[HK],1860000000.0,1860000000.0,原材料业,177,HK1231
1237.HK,中科生物,0.335,0.000,家庭电器及用品,"家具[HK],现代服务业[HK]",30865912.085,30865912.085,非必需性消费,177,HK1237
1239.HK,Teamway Intl Gp,0.090,0.000,工用支援,现代服务业[HK],17755437.24,17755437.24,工业,177,HK1239
1240.HK,青建国际,0.146,0.000,建筑,"现代服务业[HK],香港房地产[HK]",221674724.38,221674724.38,地产建筑业,177,HK1240
1241.HK,双桦控股,0.059,0.000,汽车,汽车制造[HK],38350000.0,38350000.0,非必需性消费,177,HK1241
1243.HK,宏安地产,0.044,0.000,地产,香港房地产[HK],668800000.0,668800000.0,地产建筑业,177,HK1243
1255.HK,TATA健康,0.280,0.000,专业零售,"品牌服饰[HK],香港概念[HK]",67996600.0,67996600.0,非必需性消费,177,HK1255
1262.HK,蜡笔小新食品,0.175,0.000,食物饮品,"婴童[HK],知名公司[HK]",232570975.0,232570975.0,必需性消费,177,HK1262
1265.HK,天津津燃公用,0.211,0.000,公用事业,"国企改革[HK],天然气[HK]",388093945.8,105512660.0,公用事业,177,HK1265
1266.HK,西王特钢,0.010,0.000,一般金属及矿石,"新材料[HK],铁矿石[HK]",23691109.99,23691109.99,原材料业,177,HK1266
1269.HK,首控集团,0.036,0.000,汽车,"MSCI概念[HK],教育服务[HK],汽车制造[HK]",66528000.0,66528000.0,非必需性消费,177,HK1269
1271.HK,佳明集团控股,3.800,0.000,建筑,,5396844914.8,5396844914.8,地产建筑业,177,HK1271
1277.HK,力量发展,0.680,0.000,煤炭,"meitanhk,煤化工[HK]",5732400000.0,5732400000.0,能源业,177,HK1277
1272.HK,大唐环境,0.700,0.000,工业工程,,2077279400.0,437007340.0,工业,177,HK1272
1278.HK,中国新城镇,0.061,0.000,地产,"物业投资[HK],香港房地产[HK]",593301031.437,593301031.437,地产建筑业,177,HK1278
1281.HK,鑫达投资控股,0.056,0.000,公用事业,"工业互联网[HK],智慧城市[HK]",83137824.0,83137824.0,公用事业,177,HK1281
1285.HK,嘉士利集团,1.440,0.000,食物饮品,,597600000.0,597600000.0,必需性消费,177,HK1285
1290.HK,中国汇融,0.980,0.000,其他金融,"互联网信贷[HK],小额贷款[HK]",1068528300.0,1068528300.0,金融业,177,HK1290
1298.HK,云能国际,1.040,0.000,医疗保健设备和服务,医疗美容器械[HK],286454480.0,286454480.0,医疗保健业,177,HK1298
1302.HK,先健科技,1.900,0.000,医疗保健设备和服务,"医疗器械[HK],医疗美容器械[HK]",8797973560.0,8797973560.0,医疗保健业,177,HK1302
1303.HK,汇力资源,0.350,0.000,煤炭,"meitanhk,小金属[HK],金属铅[HK],金属锌[HK],金属镍[HK]",680395800.0,680395800.0,能源业,177,HK1303
1305.HK,伟志控股,0.980,0.000,工业工程,LED[HK],215330500.0,215330500.0,工业,177,HK1305
1312.HK,华控康泰,0.035,0.000,药品及生物科技,,195600012.195,195600012.195,医疗保健业,177,HK1312
1315.HK,绿色经济,0.117,0.000,建筑,"建筑节能[HK],现代服务业[HK]",52649993.448,52649993.448,地产建筑业,177,HK1315
1319.HK,霭华押业信贷,0.240,0.000,其他金融,小额贷款[HK],462536737.44,462536737.44,金融业,177,HK1319
1327.HK,励时集团,0.080,0.000,纺织及服饰,,43130880.0,43130880.0,非必需性消费,177,HK1327
1332.HK,透云生物,0.223,0.000,工用支援,,625727329.227,625727329.227,工业,177,HK1332
1338.HK,霸王集团,0.044,0.000,消费者主要零售商,现代服务业[HK],139147391.68,139147391.68,必需性消费,177,HK1338
1358.HK,普华和顺,0.820,0.000,医疗保健设备和服务,医疗美容器械[HK],1283818320.36,1283818320.36,医疗保健业,177,HK1358
1360.HK,诺发集团,0.012,0.000,媒体及娱乐,,24649839.324,24649839.324,非必需性消费,177,HK1360
1362.HK,新龙移动,0.365,0.000,资讯科技器材,"现代服务业[HK],电讯设备[HK]",102200000.0,102200000.0,资讯科技业,177,HK1362
1370.HK,奥威控股,0.670,0.000,一般金属及矿石,"小金属[HK],铁矿石[HK]",1095671027.64,1095671027.64,原材料业,177,HK1370
1371.HK,中国生态旅游,0.231,0.000,旅游及消闲设施,"博彩概念[HK],彩票概念股[HK],腾讯概念[HK]",35671507.179,35671507.179,非必需性消费,177,HK1371
1372.HK,中国碳中和,0.490,0.000,建筑,"NFT概念[HK],基础建设[HK],碳中和[HK]",262542000.0,262542000.0,地产建筑业,177,HK1372
1383.HK,Let Group,0.043,0.000,旅游及消闲设施,"内地房地产[HK],旅游及观光[HK]",298289828.078,298289828.078,非必需性消费,177,HK1383
1387.HK,中国地利,0.660,0.000,地产,京东概念[HK],5871551254.8,5871551254.8,地产建筑业,177,HK1387
1388.HK,安莉芳控股,0.365,0.000,纺织及服饰,品牌服饰[HK],154182072.87,154182072.87,非必需性消费,177,HK1388
1399.HK,锐信控股,0.232,0.000,工业工程,,252880289.072,252880289.072,工业,177,HK1399
1417.HK,浦江中国,0.360,0.000,地产,物业管理[HK],145800000.0,145800000.0,地产建筑业,177,HK1417
1419.HK,盈健医疗,1.030,0.000,医疗保健设备和服务,牙科医疗[HK],390938799.99,390938799.99,医疗保健业,177,HK1419
1420.HK,川控股,0.058,0.000,建筑,,72137337.6,72137337.6,地产建筑业,177,HK1420
1421.HK,工盖有限公司,0.410,0.000,建筑,基础建设[HK],34200888.0,34200888.0,地产建筑业,177,HK1421
1428.HK,耀才证券金融,1.580,0.000,其他金融,财产管理[HK],2681728166.64,2681728166.64,金融业,177,HK1428
1439.HK,移动互联(中国),0.024,0.000,工用支援,手机游戏[HK],33059943.888,33059943.888,工业,177,HK1439
1452.HK,迪诺斯环保,0.066,0.000,工业工程,节能环保[HK],39127730.4,39127730.4,工业,177,HK1452
1459.HK,巨匠建设,0.480,0.000,建筑,,256012800.0,64012800.0,地产建筑业,177,HK1459
1460.HK,扬科集团,0.230,0.000,软件服务,,201845771.76,201845771.76,资讯科技业,177,HK1460
1468.HK,京基金融国际,0.285,0.000,综合企业,,2174539474.095,2174539474.095,综合企业,177,HK1468
1470.HK,富一国际控股,0.041,0.000,专业零售,,32800000.0,32800000.0,非必需性消费,177,HK1470
1469.HK,结好金融,0.640,0.000,其他金融,,1600000000.0,1600000000.0,金融业,177,HK1469
1476.HK,恒投证券,2.400,0.000,其他金融,"中资券商股[HK],财产管理[HK]",6250961788.8,1082030400.0,金融业,177,HK1476
1480.HK,恩达集团控股,1.100,0.000,工业工程,集成电路[HK],264000000.0,264000000.0,工业,177,HK1480
1483.HK,网誉科技,1.030,0.000,支援服务,连锁酒店[HK],818850000.0,818850000.0,非必需性消费,177,HK1483
1486.HK,思城控股,0.440,0.000,建筑,现代服务业[HK],126834743.2,126834743.2,地产建筑业,177,HK1486
1488.HK,百福控股,1.000,0.000,旅游及消闲设施,"现代服务业[HK],餐饮连锁[HK]",1578664000.0,1578664000.0,非必需性消费,177,HK1488
1496.HK,亚积邦租赁,0.133,0.000,建筑,基础建设[HK],114912000.0,114912000.0,地产建筑业,177,HK1496
1500.HK,现恒建筑,0.090,0.000,建筑,,74700000.0,74700000.0,地产建筑业,177,HK1500
1518.HK,新世纪医疗,0.850,0.000,医疗保健设备和服务,,416521250.0,416521250.0,医疗保健业,177,HK1518
1522.HK,京投交通科技,0.270,0.000,软件服务,移动互联网[HK],566229616.29,566229616.29,资讯科技业,177,HK1522
1536.HK,煜荣集团,0.097,0.000,工业工程,,36860000.0,36860000.0,工业,177,HK1536
1538.HK,中奥到家,0.340,0.000,地产,"物业投资[HK],物业管理[HK]",290547000.0,290547000.0,地产建筑业,177,HK1538
1540.HK,澳狮环球,0.450,0.000,工用支援,,224402320.35,224402320.35,工业,177,HK1540
1543.HK,中盈盛达融资担保,0.760,0.000,其他金融,融资租赁[HK],1186202442.12,421316133.84,金融业,177,HK1543
1545.HK,设计都会,0.074,0.000,专业零售,,148000000.0,148000000.0,非必需性消费,177,HK1545
1548.HK,金斯瑞生物科技,14.380,0.000,药品及生物科技,"CAR-T[HK],CXO概念[HK],MSCI概念[HK],医药股[HK],新经济[HK],独角兽[HK],生物医药[HK]",30532545293.12,30532545293.12,医疗保健业,177,HK1548
1547.HK,IBI GROUP HLDGS,0.249,0.000,建筑,,199200000.0,199200000.0,地产建筑业,177,HK1547
1551.HK,广州农商银行,1.410,0.000,银行,内银股[HK],20317802951.07,3771644250.0,金融业,177,HK1551
1552.HK,BHCC Holding,0.156,0.000,建筑,,124800000.0,124800000.0,地产建筑业,177,HK1552
1557.HK,剑虹集团控股,0.470,0.000,建筑,基础建设[HK],225600000.0,225600000.0,地产建筑业,177,HK1557
1558.HK,东阳光长江药业,11.240,0.000,药品及生物科技,肝炎概念[HK],9890836948.0,7348348948.0,医疗保健业,177,HK1558
1559.HK,均安控股,0.086,0.000,建筑,基础建设[HK],160747756.732,160747756.732,地产建筑业,177,HK1559
1563.HK,友联国际教育租赁,0.740,0.000,支援服务,,1251276360.0,1251276360.0,非必需性消费,177,HK1563
1566.HK,华夏文化科技,0.023,0.000,旅游及消闲设施,"文化传媒[HK],虚拟现实[HK]",27186966.0,27186966.0,非必需性消费,177,HK1566
1569.HK,民生教育,0.330,0.000,支援服务,教育服务[HK],1391847600.0,1391847600.0,非必需性消费,177,HK1569
1570.HK,伟业控股,3.150,0.000,地产,,617819428.8,617819428.8,地产建筑业,177,HK1570
1575.HK,慕容家居,0.182,0.000,家庭电器及用品,家具[HK],500500000.0,500500000.0,非必需性消费,177,HK1575
1577.HK,汇鑫小贷,0.510,0.000,其他金融,,346800000.0,91800000.0,金融业,177,HK1577
1580.HK,大森控股,0.157,0.000,原材料,,172021688.722,172021688.722,原材料业,177,HK1580
1583.HK,亲亲食品,0.810,0.000,食物饮品,,611628211.17,611628211.17,必需性消费,177,HK1583
1587.HK,欣融国际,0.540,0.000,食物饮品,食品添加剂[HK],367200000.0,367200000.0,必需性消费,177,HK1587
1599.HK,城建设计,1.940,0.000,建筑,"国企改革[HK],现代服务业[HK]",2616419800.0,752597780.0,地产建筑业,177,HK1599
1600.HK,天伦燃气,4.450,0.000,公用事业,天然气[HK],4369388730.6,4369388730.6,公用事业,177,HK1600
1609.HK,创建集团控股,0.660,0.000,建筑,,643756083.96,643756083.96,地产建筑业,177,HK1609
1620.HK,富盈环球集团,0.064,0.000,旅游及消闲设施,旅游及观光[HK],76800000.0,76800000.0,非必需性消费,177,HK1620
1622.HK,力高集团,1.330,0.000,地产,内地房地产[HK],4723640398.26,4723640398.26,地产建筑业,177,HK1622
1627.HK,安保工程控股,0.385,0.000,建筑,,770000000.0,770000000.0,地产建筑业,177,HK1627
1629.HK,冠均国际控股,0.150,0.000,工用支援,,81913880.55,81913880.55,工业,177,HK1629
1630.HK,建成控股,0.034,0.000,建筑,,51000000.0,51000000.0,地产建筑业,177,HK1630
1632.HK,民商创科,0.167,0.000,专业零售,餐饮连锁[HK],149176909.97,149176909.97,非必需性消费,177,HK1632
1633.HK,上谕集团,0.105,0.000,建筑,,71898750.0,71898750.0,地产建筑业,177,HK1633
1635.HK,大众公用,1.180,0.000,公用事业,创投概念[HK],8357893371.7413,629698740.0,公用事业,177,HK1635
1636.HK,中国金属利用,0.048,0.000,一般金属及矿石,"节能环保[HK],铜[HK]",215114748.528,215114748.528,原材料业,177,HK1636
1637.HK,顺兴集团控股,0.099,0.000,建筑,,39600000.0,39600000.0,地产建筑业,177,HK1637
1652.HK,福森药业,1.250,0.000,药品及生物科技,,937445000.0,937445000.0,医疗保健业,177,HK1652
1653.HK,MOS House,0.315,0.000,建筑,,89496855.0,89496855.0,地产建筑业,177,HK1653
1656.HK,亿仕登控股,2.360,0.000,工业工程,,1052560493.24,1052560493.24,工业,177,HK1656
1661.HK,智美体育,0.157,0.000,旅游及消闲设施,体育[HK],250091894.0,250091894.0,非必需性消费,177,HK1661
1662.HK,义合控股,1.480,0.000,建筑,基础建设[HK],740000000.0,740000000.0,地产建筑业,177,HK1662
1663.HK,汉港控股,0.129,0.000,地产,内地房地产[HK],317856000.0,317856000.0,地产建筑业,177,HK1663
1665.HK,槟杰科达,0.780,0.000,软件服务,,1872000000.0,1872000000.0,资讯科技业,177,HK1665
1671.HK,天保能源,0.510,0.000,公用事业,充电桩概念股[HK],81559662.57,81559662.57,公用事业,177,HK1671
1672.HK,歌礼制药-B,1.600,0.000,药品及生物科技,"创新药[HK],抗疫[HK],抗癌概念[HK],生物医药B类[HK],知名公司[HK],肝炎概念[HK]",1620412800.0,1620412800.0,医疗保健业,177,HK1672
1679.HK,瑞斯康集团,0.590,0.000,软件服务,芯片替代[HK],150880027.4,150880027.4,资讯科技业,177,HK1679
1682.HK,杭品生活科技,0.060,0.000,纺织及服饰,,47155620.0,47155620.0,非必需性消费,177,HK1682
1690.HK,立基工程控股,0.074,0.000,建筑,,112684980.0,112684980.0,地产建筑业,177,HK1690
1693.HK,璋利国际,0.060,0.000,建筑,,108000000.0,108000000.0,地产建筑业,177,HK1693
1699.HK,普甜食品,0.040,0.000,农业产品,猪肉[HK],89960000.0,89960000.0,必需性消费,177,HK1699
1702.HK,东光化工,1.970,0.000,原材料,,1223259680.0,1223259680.0,原材料业,177,HK1702
1703.HK,维力生活科技,0.048,0.000,旅游及消闲设施,餐饮连锁[HK],55200000.0,55200000.0,非必需性消费,177,HK1703
1706.HK,双运控股,0.058,0.000,建筑,基础建设[HK],58000000.0,58000000.0,地产建筑业,177,HK1706
1707.HK,致浩达控股,0.100,0.000,建筑,基础建设[HK],168000000.0,168000000.0,地产建筑业,177,HK1707
1710.HK,致丰工业电子,0.255,0.000,工业工程,,255000000.0,255000000.0,工业,177,HK1710
1711.HK,欧化,0.080,0.000,专业零售,,64000000.0,64000000.0,非必需性消费,177,HK1711
1713.HK,四川能投发展,1.740,0.000,公用事业,,1869382398.0,1370070358.92,公用事业,177,HK1713
1715.HK,火山邑动国际控股,0.027,0.000,家庭电器及用品,家具[HK],51038100.0,51038100.0,非必需性消费,177,HK1715
1720.HK,普天通信集团,0.053,0.000,资讯科技器材,"5G[HK],电讯设备[HK]",58300000.0,58300000.0,资讯科技业,177,HK1720
1721.HK,FSM Holdings,0.400,0.000,一般金属及矿石,铁矿石[HK],400000000.0,400000000.0,原材料业,177,HK1721
1722.HK,建鹏控股,0.080,0.000,建筑,,88000000.0,88000000.0,地产建筑业,177,HK1722
1730.HK,贤能集团,1.930,0.000,地产,,789264622.0,789264622.0,地产建筑业,177,HK1730
1731.HK,其利工业集团,0.640,0.000,纺织及服饰,,716800000.0,716800000.0,非必需性消费,177,HK1731
1736.HK,中国育儿网络,0.077,0.000,软件服务,,22180000.381,22180000.381,资讯科技业,177,HK1736
1738.HK,飞尚无烟煤,0.151,0.000,煤炭,"meitanhk,煤化工[HK]",208462415.8,208462415.8,能源业,177,HK1738
