股票代码,股票简称,美股@最新价,美股@最新涨跌幅,美股@gics行业(三级),美股@所属概念,美股@总市值[20240308],美股@gics行业(一级),美股@gics行业(二级),美股@gics行业(四级),美股@上市日期,美股@总股本[20240308],美股@流通股[20240308],美股@上市板块,market_code,code
EDU.N,新东方,90.230,-0.332,综合消费者服务,"明星股[US],在线教育[US],腾讯概念[US],SEC确定摘牌名单[US],内地教育[US],回港中概股[US],热门中概股[US],教育服务板块,美国中资概念股",14816397642.101,非日常生活消费品,消费者服务,教育服务,20060907,164316265.3,164316265.3,主板,169,EDU
DKS.N,迪克体育用品,181.110,-0.582,专营零售,,14804702385.27,非日常生活消费品,非必需消费品分销和零售,其他专卖店,20021016,81744257.0,81744257.0,主板,169,DKS
BEN.N,富兰克林资源,28.050,0.286,资本市场,财产管理[US],14769949740.15,金融,金融服务,资产管理与托管银行,19710701,526557923.0,526557923.0,主板,169,BEN
BSY.O,Bentley Systems,49.400,-0.504,软件,元宇宙[US],14687921443.0,信息技术,软件与服务,应用软件,20200923,297326345.0,297326345.0,Nasdaq Global Select Market,185,BSY
LW.N,Lamb Weston Holdings,101.190,1.464,食品,,14609053072.62,日常消费品,食品、饮料与烟草,包装食品与肉类,20161110,144372498.0,144372498.0,主板,169,LW
HST.O,美国豪斯特酒店,20.880,0.336,酒店及度假村REIT,现代服务业[US],14581008126.72,房地产,房地产投资信托（REITs）,酒店及度假村REIT,20201106,698324144.0,698324144.0,Nasdaq Global Select Market,185,HST
VTRS.O,Viatris,12.260,-0.568,制药,猴痘概念[US],14559597766.74,医疗保健,制药、生物科技和生命科学,制药,20201117,1187569149.0,1187569149.0,Nasdaq Global Select Market,185,VTRS
ZBRA.O,斑马技术,282.590,-2.079,电子设备、仪器和元件,ESG概念[US],14519872369.31,信息技术,技术硬件与设备,电子设备和仪器,19910815,51381409.0,51381409.0,Nasdaq Global Select Market,185,ZBRA
LECO.O,林肯电气控股,254.430,-0.282,机械制造,,14457426276.15,工业,资本品,工业机械和用品及零部件,19950615,56822805.0,56822805.0,Nasdaq Global Select Market,185,LECO
MRO.N,马拉松石油,24.745,0.324,石油、天然气与消费用燃料,"油气开采[US],页岩油[US]",14279862909.06,能源,能源,石油与天然气的勘探与生产,19651126,577197369.0,577197369.0,主板,169,MRO
XPO.N,XPO,122.400,-4.329,地面运输,物流[US],14215699041.39,工业,运输,地面货运,20120614,116112873.0,116112873.0,主板,169,XPO
UAL.O,联合航空控股,43.300,-1.859,客运航空公司,航空[US],14203520647.3,工业,运输,客运航空公司,20180907,328025881.0,328025881.0,Nasdaq Global Select Market,185,UAL
RYAN.N,Ryan Specialty,54.330,0.092,保险,,14135351329.68,金融,保险,保险经纪商,20210722,260223699.0,260223699.0,主板,169,RYAN
DGX.N,奎斯特诊疗,127.245,-0.118,医疗保健提供商与服务,"ESG概念[US],生物医药[US],医疗保健板块",14086395961.32,医疗保健,医疗保健设备与服务,保健护理服务,19961217,110707293.0,110707293.0,主板,169,DGX
SWK.N,史丹利百得,91.480,0.395,机械制造,安防[US],14069813089.16,工业,资本品,工业机械和用品及零部件,19660615,153802067.0,153802067.0,主板,169,SWK
GEN.O,Gen Digital,22.070,0.822,软件,,14056602927.55,信息技术,软件与服务,系统软件,19890623,636909965.0,636909965.0,Nasdaq Global Select Market,185,GEN
BIP.N,布鲁克菲尔德公共建设,30.370,0.763,电力公用事业,,14030310245.16,公用事业,公用事业,电力公用事业,20080131,462131431.0,462131431.0,主板,169,BIP
LOGI.O,罗技,90.510,1.095,电脑与外围设备,,14012754851.13,信息技术,技术硬件与设备,电脑硬件、储存设备及电脑周边,19970327,154819963.0,154819963.0,Nasdaq Global Select Market,185,LOGI
TKO.N,TKO Group Holdings,81.390,0.968,娱乐,,13994073375.54,通讯业务,媒体与娱乐,电影和娱乐,20001025,171938486.0,171938486.0,主板,169,TKO
BAP.N,Credicorp,175.820,0.342,商业银行,,13984639050.0,金融,银行,综合性银行,19951025,79535000.0,79535000.0,主板,169,BAP
BURL.N,伯灵顿百货,216.410,-2.264,专营零售,,13953587907.5,非日常生活消费品,非必需消费品分销和零售,服装零售,20131002,64525262.0,64525262.0,主板,169,BURL
KEY.N,Keycorp,14.915,-0.334,商业银行,财产管理[US],13932918044.64,金融,银行,区域性银行,19920901,933841692.0,933841692.0,主板,169,KEY
XP.O,XP,25.310,1.810,资本市场,,13907672233.94,金融,金融服务,投资银行业与经纪业,20191211,549493174.0,549493174.0,Nasdaq Global Select Market,185,XP
ALB.N,美国雅保,118.315,-3.530,化学制品,锂电池[US],13905015335.06,原材料,原材料,特种化学制品,19940222,117510482.0,117510482.0,主板,169,ALB
AGR.N,Avangrid,35.820,-1.131,独立电力生产商与能源贸易商,风电[US],13858325572.67,公用事业,公用事业,独立电力生产商与能源贸易商,20151217,386779949.0,386779949.0,主板,169,AGR
NBIX.O,神经分泌生物科学,139.220,2.875,制药,,13853432757.8,医疗保健,制药、生物科技和生命科学,制药,19960523,99507490.0,99507490.0,Nasdaq Global Select Market,185,NBIX
DT.N,Dynatrace,46.790,-0.107,软件,,13852764712.8,信息技术,软件与服务,应用软件,20190801,295999246.0,295999246.0,主板,169,DT
RBA.N,RB Global,75.530,-0.369,商业服务与商业用品,,13819596302.7,工业,商业和专业服务,综合支持服务,19980313,183016770.0,183016770.0,主板,169,RBA
FNF.N,富达国民金融A,50.380,-2.042,保险,,13764147147.74,金融,保险,财产与意外伤害保险,20051004,273206573.0,273206573.0,主板,169,FNF
LKQ.O,LKQ,51.420,-0.117,经销商,,13708911474.84,非日常生活消费品,非必需消费品分销和零售,经销商,20031003,266606602.0,266606602.0,Nasdaq Global Select Market,185,LKQ
CRL.N,查尔斯河,266.980,-1.221,生命科学工具和服务,,13708848096.9,医疗保健,制药、生物科技和生命科学,生命科学工具和服务,20000623,51349770.0,51349770.0,主板,169,CRL
FOXA.O,福克斯A,28.860,0.698,媒体,文化传媒[US],13704925400.4,通讯业务,媒体与娱乐,有线和卫星电视,20190313,474876140.0,474876140.0,Nasdaq Global Select Market,185,FOXA
OC.N,欧文斯科宁,156.960,0.926,建筑材料,,13657660319.0,原材料,原材料,建筑材料,20061101,86991467.0,86991467.0,主板,169,OC
GFI.N,金田,15.265,-1.037,金属与采矿,黄金[US],13611350779.17,原材料,原材料,黄金,20020509,891378571.0,891378571.0,主板,169,GFI
MGM.N,美高梅,42.480,-1.025,酒店、餐馆与休闲,,13576736169.37,非日常生活消费品,消费者服务,赌场与赌博,19881213,319678271.0,319678271.0,主板,169,MGM
AMCR.N,Amcor,9.355,-0.637,容器与包装,,13528412464.32,原材料,原材料,纸和塑料包装产品和材料,20190611,1445343212.0,1445343212.0,主板,169,AMCR
Z.O,Zillow Group C,57.880,3.468,房地产管理和开发,,13513023887.52,房地产,房地产管理和开发,房地产服务,20150817,233466204.0,233466204.0,Nasdaq Global Select Market,185,Z
RVTY.N,Revvity,109.390,0.774,生命科学工具和服务,,13505515329.93,医疗保健,制药、生物科技和生命科学,生命科学工具和服务,19650706,123529821.0,123529821.0,主板,169,RVTY
AMH.N,American Homes 4,36.855,0.904,住宅REIT,,13491808582.45,房地产,房地产投资信托（REITs）,单户住宅REIT,20130801,366127777.0,366127777.0,主板,169,AMH
INCY.O,因塞特医疗,60.020,1.677,生物科技,,13476058202.56,医疗保健,制药、生物科技和生命科学,生物科技,19931104,224526128.0,224526128.0,Nasdaq Global Select Market,185,INCY
PARAA.O,派拉蒙全球 A,20.630,0.732,媒体,,13460766746.54,通讯业务,媒体与娱乐,广播,20191205,652485058.0,652485058.0,Nasdaq Global Select Market,185,PARAA
CAG.N,康尼格拉,28.120,1.187,食品,,13446281437.64,日常消费品,食品、饮料与烟草,包装食品与肉类,19730109,478005028.0,478005028.0,主板,169,CAG
TOST.N,Toast,24.520,-1.209,金融服务,,13436960000.0,金融,金融服务,交易与支付处理服务,20210922,548000000.0,548000000.0,主板,169,TOST
PNR.N,滨特尔,81.220,-0.417,机械制造,节能环保[US],13428469145.86,工业,资本品,工业机械和用品及零部件,19960304,165334513.0,165334513.0,主板,169,PNR
PATH.N,UiPath,23.680,0.254,软件,,13393411607.94,信息技术,软件与服务,应用软件,20210421,566078259.0,566078259.0,主板,169,PATH
OVV.N,Ovintiv,49.455,0.529,石油、天然气与消费用燃料,,13330218033.04,能源,能源,石油与天然气的勘探与生产,20010824,269515124.0,269515124.0,主板,169,OVV
BBDO.N,布拉德斯科银行,2.490,-0.400,商业银行,"高分红概念[US],金融板块",13272458655.69,金融,银行,综合性银行,20120313,5330304681.0,5330304681.0,主板,169,BBDO
FND.N,Floor & Decor,124.210,-1.895,建筑产品,巴菲特持股[US],13266816100.62,工业,资本品,建筑产品,20170427,106766587.0,106766587.0,主板,169,FND
BG.N,邦吉,92.220,-0.314,食品,农产品[US],13223159054.2,日常消费品,食品、饮料与烟草,农产品与服务,20010802,143418211.0,143418211.0,主板,169,BG
