isin,slug,name.originalValue,name.translations.others,name.translations.en,overview.lastPrice,changeToPrevDay,turnover,marketCapitalisation,overview.dateTimeLastPrice,market.originalValue,market.translations.de,market.translations.en,segment.originalValue,segment.translations.others,industrySector.originalValue,industrySector.translations.others,instrumentType.originalValue,instrumentType.translations.de,instrumentType.translations.en,securityType.originalValue,securityType.translations.de,securityType.translations.en,originCountry.originalValue,originCountry.translations.de,originCountry.translations.en,sector.originalValue,subsector.originalValue,subsector.translations.others,industrySector.translations.de,industrySector.translations.en,subsector.translations.de,subsector.translations.en,segment,sector,subsector,originCountry.translations.others
GB00BLGZ9862,tesco-plc-ls-0633333,"TESCO PLC LS-,0633333",,,3.08,3.3557046979,20857.88,22540487200.0,2023-07-20T17:35:45+02:00,OPEN,Freiverkehr,Open Market,,,140,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,GB,Großbritannien,Great Britain,,,,Kaufhäuser,Stores,,,,,,
DE0006968001,progress-werk-oberkirch-ag,PWO AG INH O.N.,PWO AG,PWO AG,32.0,3.2258064516,20684.4,99840000.0,2023-07-20T17:36:04+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,61,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Automobile,Auto Parts & Equipment,,Elektronik und Elektrik,Electronic engineering,Autoteile & Ausrüstung,Auto Parts & Equipment,,,,
DE000A12UK08,mountain-alliance-ag,MOUNTAIN ALLIANCE NA O.N.,Mountain Alliance AG,,2.8,2.1897810218,20657.96,19292000.0,2023-07-20T17:36:19+02:00,OPEN,Freiverkehr,Open Market,BASIC,Basic Board,190,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Retail,"Retail, Internet",,Sonstige deutsche Aktien,Other german shares,"Einzelhandel, Internet","Retail, Internet",,,,
FR0000120073,air-liquide-s-a,"AIR LIQUIDE INH. EO 5,50",Air Liquide S.A.,,160.4,1.3137948458,20620.38,83961380000.0,2023-07-20T17:35:41+02:00,OPEN,Freiverkehr,Open Market,,,51,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Chemie und Pharmazeutik,Chemistry/pharmacy,,,,,,
DE0006942808,scherzer-co-ag,SCHERZER U. CO. AG O.N.,Scherzer & Co. AG,,2.66,0.0,20604.0,79640400.0,2023-07-20T17:36:07+02:00,OPEN,Freiverkehr,Open Market,SCALE,Scale,150,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Financial Services,Private Equity & Venture Capital,Private Equity & Venture Capital,"Verbrauchsgüter, Nahrungsmittel, Brauereien, Papier",Consumer goods/food/breweries/paper,,,,,,
NL0012817175,alfen-n-v-eo-10,"ALFEN N.V. EO -,10",,,60.16,4.2634315424,20381.2,130547200.0,2023-07-20T17:35:54+02:00,OPEN,Freiverkehr,Open Market,,,70,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,NL,Niederlande,Netherlands ,,,,Versorgung und Energie,Service/energy,,,,,,
DE0006204589,mvise-ag,MVISE AG O.N.,mVISE AG,,0.815,-6.3218390805,20269.26,8076650.0,2023-07-20T17:36:04+02:00,OPEN,Freiverkehr,Open Market,SCALE,Scale,171,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Telecommunication,Telecommunication Services,,Handel,Trade,Telekommunikationsdienstleistungen,Telecommunication Services,,,,
DE000A2NBVD5,deutsche-familienversicherung,DFV DT.FAMIL.VERS. O.N.,Deutsche Familienversicherung,,7.6,-2.8132992328,20264.0,110884000.0,2023-07-20T17:36:18+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,81,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Insurance,Insurance,,Banken und Versicherungen,Bank/insurance,Versicherung,Insurance,,,,
DE000A1EWXA4,clearvise-ag-inh-o-n,CLEARVISE AG INH O.N.,,,2.22,-4.721030043,20113.5,167299200.0,2023-07-20T17:36:12+02:00,OPEN,Freiverkehr,Open Market,,,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,,,,Sonstige deutsche Aktien,Other german shares,,,,,,
BE0974320526,umicore-s-a,UMICORE S.A.,,,28.16,1.4043932301,19915.38,6938624000.0,2023-07-20T17:35:40+02:00,OPEN,Freiverkehr,Open Market,,,61,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,BE,Belgien,Belgium,,,,Elektronik und Elektrik,Electronic engineering,,,,,,
DE000A111338,slm-solutions-group-ag,SLM SOLUTIONS GRP AG,SLM Solutions Group AG,,18.98,-0.1052631579,19756.32,590467800.0,2023-07-20T17:36:00+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Industrial,Advanced Industrial Equipment,,Sonstige deutsche Aktien,Other german shares,Fortgeschrittene Industrieanlagen,Advanced Industrial Equipment,,,,
US70432V1026,paycom-software-inc,"PAYCOM SOFTWARE DL -,01",Paycom Software Inc.,,322.5,3.0022357074,19692.0,20162700000.0,2023-07-20T17:35:41+02:00,OPEN,Freiverkehr,Open Market,,,172,Software,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,,,,,,,,USA
AT0000720008,telekom-austria-ag,TELEKOM AUSTRIA AG,Telekom Austria AG,,6.75,2.2727272727,19678.36,4485375000.0,2023-07-20T17:35:53+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,AT,Österreich,Austria,,,,Holdinggesellschaften,Holding companies,,,,,,
ES0130670112,endesa-s-a,"ENDESA INH. EO 1,20",ENDESA S.A.,,19.58,2.032308494,19580.0,20730325000.0,2023-07-20T17:12:02+02:00,OPEN,Freiverkehr,Open Market,,,70,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,ES,Spanien,Spain,,,,Versorgung und Energie,Service/energy,,,,,,
US4601461035,international-paper-co,INTL PAPER DL 1,International Paper Co.,,28.32,0.9985734664,19241.8,12712848000.0,2023-07-20T17:35:36+02:00,OPEN,Freiverkehr,Open Market,,,150,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,"Verbrauchsgüter, Nahrungsmittel, Brauereien, Papier",Consumer goods/food/breweries/paper,,,,,,USA
DE000A289VV1,haemato-ag-inh-o-n,HAEMATO AG INH O.N.,,,22.4,-1.754385965,18367.2,117152000.0,2023-07-20T15:14:10+02:00,OPEN,Freiverkehr,Open Market,BASIC,Basic Board,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Financial Services,Real Estate,,Sonstige deutsche Aktien,Other german shares,Immobilien,Real Estate,,,,
US9224751084,veeva-systems-a-dl-00001,"VEEVA SYSTEMS A DL-,00001","VEEVA SYSTEMS A DL-,00001",,181.1,-3.155080214,18362.5,,2023-07-20T17:35:51+02:00,OPEN,Freiverkehr,Open Market,,,172,Software,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,,,,,,,,USA
US92532F1003,vertex-pharmaceuticals-inc,"VERTEX PHARMAC. DL-,01",Vertex Pharmaceuticals Inc.,,327.55,1.739400528,18339.05,84183625500.0,2023-07-20T17:38:14+02:00,OPEN,Freiverkehr,Open Market,,,51,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Chemie und Pharmazeutik,Chemistry/pharmacy,,,,,,USA
AT0000730007,andritz-ag,ANDRITZ AG,Andritz AG,,48.88,1.6638935108,18158.82,5083520000.0,2023-07-20T17:35:47+02:00,OPEN,Freiverkehr,Open Market,,,91,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,AT,Österreich,Austria,,,,Fahrzeug- und Maschinenbau,Automotive and mechanical engineering,,,,,,
DE000A2GSVV5,grounds-r-est-na-o-n,GROUNDS R.EST. NA O.N.,,,1.09,-3.5398230089,17676.01,19412900.0,2023-07-20T17:36:19+02:00,OPEN,Freiverkehr,Open Market,,,190,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,,,,Sonstige deutsche Aktien,Other german shares,,,,,,
US1696561059,chipotle-mexican-grill-inc,"CHIPOTLE MEX.GR. DL -,01",Chipotle Mexican Grill Inc.,,1898.6,-1.330423033,17240.0,70855752000.0,2023-07-20T17:35:48+02:00,OPEN,Freiverkehr,Open Market,,,150,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,"Verbrauchsgüter, Nahrungsmittel, Brauereien, Papier",Consumer goods/food/breweries/paper,,,,,,USA
DE0006046113,biofrontera-ag,BIOFRONTERA AG NA O.N.,Biofrontera AG,,0.89,6.9711538461,16340.3,56790900.0,2023-07-20T17:36:23+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,51,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Pharma & Healthcare,Biotechnology,,Chemie und Pharmazeutik,Chemistry/pharmacy,Biotechnologie,Biotechnology,,,,
DE000A2G8XP9,aifinyo-ag,AIFINYO AG INH O.N.,aifinyo AG,,13.8,0.0,16260.3,55890000.0,2023-07-20T17:36:06+02:00,OPEN,Freiverkehr,Open Market,,,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,,,,Sonstige deutsche Aktien,Other german shares,,,,,,
DE000A12UMB1,performance-one-ag-na-o-n,PERFORMANCE ONE AG NA O.N,,,8.5,6.9182389937,16244.8,9265000.0,2023-07-20T17:36:20+02:00,OPEN,Freiverkehr,Open Market,,,190,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,,,,Sonstige deutsche Aktien,Other german shares,,,,,,
DE000A2YN777,pferdewetten-de-ag,PFERDEWETTEN.DE AG NA ON,pferdewetten.de AG,,10.7,0.0,15770.8,51788000.0,2023-07-20T17:36:00+02:00,REGULATED,Regulierter Markt,Regulated Market,STANDARD,General Standard,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Consumer,Leisure,,Holdinggesellschaften,Holding companies,Freizeit,Leisure,,,,
DE0005156004,gigaset-ag,GIGASET AG O.N.,Gigaset AG,,0.42,1.9417475728,15750.11,55633200.0,2023-07-20T17:36:13+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Technology,Communications Technology,,Holdinggesellschaften,Holding companies,Kommunikationstechnologie,Communications Technology,,,,
US48203R1041,juniper-networks-inc,"JUNIPER NETWORKS DL-,01",Juniper Networks Inc.,,27.11,1.5355805243,15491.71,8753819000.0,2023-07-20T17:35:46+02:00,OPEN,Freiverkehr,Open Market,,,172,Software,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,,,,,,,,USA
DE0005570808,umweltbank-ag-o-n,UMWELTBANK AG O.N.,,,11.0,-0.900900901,15486.0,392260000.0,2023-07-20T17:36:11+02:00,OPEN,Freiverkehr,Open Market,,,81,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,,,,Banken und Versicherungen,Bank/insurance,,,,,,
FR0000031122,air-france-klm,AIR FRANCE-KLM INH. EO 1,Air France-KLM,,1.5855,-0.0315258512,15462.5,4075585043.628,2023-07-20T17:35:59+02:00,OPEN,Freiverkehr,Open Market,,,170,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Verkehr,Traffic,,,,,,
US92556V1061,viatris-inc-o-n,VIATRIS INC. O.N.,,,9.369,0.8503767491,15413.84,11371998510.0,2023-07-20T17:35:40+02:00,OPEN,Freiverkehr,Open Market,,,51,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Chemie und Pharmazeutik,Chemistry/pharmacy,,,,,,USA
CH0451123589,beaconsmind-ag-sf-10,"BEACONSMIND AG SF -,10",beaconsmind AG,beaconsmind AG,8.0,23.0769230769,15285.1,26400000.0,2023-07-20T12:21:49+02:00,OPEN,Freiverkehr,Open Market,SCALE,Scale,172,Software,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,CH,Schweiz,Switzerland,Software,Software,Software,,,,,,,,
IE00BD1RP616,bk-of-ireld-grp-eo-1,BK OF IRELD GRP EO 1,,,9.352,-1.1834319527,15279.61,10009726160.0,2023-07-20T17:35:30+02:00,OPEN,Freiverkehr,Open Market,,,81,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,IE,Irland,Ireland,,,,Banken und Versicherungen,Bank/insurance,,,,,,
DK0010244508,a-p-moeller-mærsk-a-s-b,A.P.MOELL.-M.NAM B DK1000,A.P.Moeller-Mærsk A/S B,,1906.5,0.9264160931,15243.5,35670615000.0,2023-07-20T17:35:31+02:00,OPEN,Freiverkehr,Open Market,,,170,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DK,Dänemark,Denmark,,,,Verkehr,Traffic,,,,,,
US8716071076,synopsys-inc,"SYNOPSYS INC. DL-,01",Synopsys Inc.,,408.4,-0.6809338522,15094.6,62231992000.0,2023-07-20T17:35:41+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
US25179M1036,devon-energy-corp,"DEVON ENERGY CORP. DL-,10",Devon Energy Corp.,,45.96,5.6551724137,15066.48,30011880000.0,2023-07-20T17:35:37+02:00,OPEN,Freiverkehr,Open Market,,,70,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Versorgung und Energie,Service/energy,,,,,,USA
US9168961038,uranium-energy-corp,"URANIUM ENERGY DL-,001",Uranium Energy Corp.,,2.949,-3.6274509804,14968.89,,2023-07-20T17:35:54+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
DE0005227235,biotest-ag-vz,BIOTEST AG VZ O.N.,Biotest AG Vz,,32.0,0.0,14852.0,1266240000.0,2023-07-20T17:36:03+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,51,,1003,Vorzugsaktien,Preffered shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Pharma & Healthcare,Pharmatceuticals,,Chemie und Pharmazeutik,Chemistry/pharmacy,Arzneimittel,Pharmatceuticals,,,,
DE000A0L1NN5,heliad-equity-partners-gmbh-co-kgaa,HELIAD EQ.PARTN. NA O.N.,Heliad Equity Partners GmbH & Co. KGaA,,4.14,-0.9569377991,14822.58,53033400.0,2023-07-20T17:36:10+02:00,OPEN,Freiverkehr,Open Market,SCALE,Scale,190,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Financial Services,Diversified Financial,,Sonstige deutsche Aktien,Other german shares,Diversifizierte Finanzen,Diversified Financial,,,,
US5502411037,lumen-technologies-dl-1-1,LUMEN TECHNOLOGIES DL 1,Lumen Technologies Inc. ,,1.735,16.4429530201,14817.6,1737932150.0,2023-07-20T17:35:59+02:00,OPEN,Freiverkehr,Open Market,,,70,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Versorgung und Energie,Service/energy,,,,,,USA
DE0005498901,data-modul-ag,DATA MODUL AG O.N.,Data Modul AG,,56.0,0.9009009009,14782.0,197680000.0,2023-07-20T17:36:16+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,171,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Technology,Electronic Components & Hardware,,Handel,Trade,Elektronische Komponenten & Hardware,Electronic Components & Hardware,,,,
DE0007448508,ivu-traffic-technologies-ag,IVU TRAFFIC TECHN.AG O.N.,IVU Traffic Technologies AG,,15.46,1.0457516339,14705.14,273951200.0,2023-07-20T17:36:22+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,170,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Software,IT-Services,,Verkehr,Traffic,IT-Dienstleistungen,IT-Services,,,,
DE000A0KPPR7,nabaltec-ag,NABALTEC AG INH.,Nabaltec AG,,19.9,0.2518891687,14463.0,175120000.0,2023-07-20T17:36:04+02:00,OPEN,Freiverkehr,Open Market,SCALE,Scale,110,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Industrial,Industrial Products & Services,,"NE-Metalle, Draht- und Kabelwerke","Non-ferrous metals, wire plantsand cabels",Industrieprodukte & Dienstleistungen ,Industrial Products & Services,,,,
AT0000BAWAG2,bawag-group-ag,BAWAG GROUP AG,,,43.58,0.2761159687,14359.8,3595350000.0,2023-07-20T17:35:58+02:00,OPEN,Freiverkehr,Open Market,,,81,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,AT,Österreich,Austria,,,,Banken und Versicherungen,Bank/insurance,,,,,,
US35952H6018,fuelcell-energy-dl-0001,"FUELCELL ENERGY DL-,0001",,,2.078,-3.6178107607,14209.01,,2023-07-20T17:35:53+02:00,OPEN,Freiverkehr,Open Market,,,70,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Versorgung und Energie,Service/energy,,,,,,USA
FR0014000MR3,eurofins-sci-inh-eo-0-01,"EUROFINS SCI.INH.EO 0,01",,,59.36,0.7125890736,14173.66,11325531840.0,2023-07-20T17:35:37+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,LU,Luxemburg,Luxembourg ,,,,Ausländische Aktien,Foreign shares,,,,,,
DE0006605009,medion-ag,MEDION AG O.N.,MEDION AG,,13.0,0.0,13997.6,629460000.0,2023-07-20T17:36:02+02:00,REGULATED,Regulierter Markt,Regulated Market,STANDARD,General Standard,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Industrial,Industrial Products & Services,,Sonstige deutsche Aktien,Other german shares,Industrieprodukte & Dienstleistungen ,Industrial Products & Services,,,,
DE000A2YN702,umt-united-mobility-technology-ag-1,UMT UTD MOB.TECHN. O.N.,UMT United Mobility Technology AG,,1.505,-1.3114754099,13702.08,7961450.0,2023-07-20T17:38:33+02:00,OPEN,Freiverkehr,Open Market,BASIC,Basic Board,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Software,Internet,Internet,Sonstige deutsche Aktien,Other german shares,,,,,,
ES0109067019,amadeus-it-holding-s-a,"AMADEUS IT GRP SA EO 0,01",Amadeus IT Holding S.A.,,66.78,-0.2688172044,13662.0,30084390000.0,2023-07-20T17:35:58+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,ES,Spanien,Spain,,,,Holdinggesellschaften,Holding companies,,,,,,
MT0001770107,samara-asset-grp-eo-0-05,"SAMARA ASSET GRP. EO 0,05",,,2.14,0.9433962264,13543.04,122450800.0,2023-07-20T17:35:51+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,MT,,,,,,Ausländische Aktien,Foreign shares,,,,,,Malta
DE0005533400,deutsche-grundstuecksauktionen-ag,DT.GRUNDST.AUKT.AG,Deutsche Grundstücksauktionen AG,,14.3,-3.3783783784,13472.0,22880000.0,2023-07-20T17:36:06+02:00,OPEN,Freiverkehr,Open Market,SCALE,Scale,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Financial Services,Real Estate,,Sonstige deutsche Aktien,Other german shares,Immobilien,Real Estate,,,,
US9884981013,yum-brands-inc,YUM BRANDS,Yum! Brands Inc.,,121.35,0.6636250518,13221.7,33978000000.0,2023-07-20T17:35:51+02:00,OPEN,Freiverkehr,Open Market,,,150,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,"Verbrauchsgüter, Nahrungsmittel, Brauereien, Papier",Consumer goods/food/breweries/paper,,,,,,USA
DE000A11QLU3,unidevice-ag-inh-o-n,UNIDEVICE AG INH O.N.,,,1.075,5.9113300492,13192.81,16178750.0,2023-07-20T17:36:14+02:00,OPEN,Freiverkehr,Open Market,,,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,,,,Sonstige deutsche Aktien,Other german shares,,,,,,
DE000A2TSQH7,katek-se,KATEK SE INH O.N.,KATEK SE,,13.8,0.0,12923.65,199410000.0,2023-07-20T17:36:27+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Automobile,Auto Parts & Equipment,,Holdinggesellschaften,Holding companies,Autoteile & Ausrüstung,Auto Parts & Equipment,,,,
DE000A3CMGN3,h-gears,HGEARS AG INH O.N.,hGears AG,,4.46,0.6772009029,12864.6,46384000.0,2023-07-20T17:36:05+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Automobile,Auto Parts & Equipment,,Holdinggesellschaften,Holding companies,Autoteile & Ausrüstung,Auto Parts & Equipment,,,,
DE0001644565,erlebnis-akademie-ag,ERLEBNIS AKADEMIE AG,,,8.95,-1.1049723757,12810.0,22554000.0,2023-07-20T17:36:12+02:00,OPEN,Freiverkehr,Open Market,,,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,,,,Sonstige deutsche Aktien,Other german shares,,,,,,
DE0005218309,mobotix-ag,MOBOTIX AG O.N.,MOBOTIX AG,,3.86,-3.5,12798.3,51222200.0,2023-07-20T17:36:04+02:00,OPEN,Freiverkehr,Open Market,BASIC,Basic Board,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Technology,Electronic Components & Hardware,,Sonstige deutsche Aktien,Other german shares,Elektronische Komponenten & Hardware,Electronic Components & Hardware,,,,
US30212P3038,expedia-inc,"EXPEDIA GRP INC. DL-,0001",Expedia Inc.,,107.4,0.5994754589,12666.86,30937644000.0,2023-07-20T17:26:52+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
DE0005895403,grammer-ag,GRAMMER AG O.N.,Grammer Aktiengesellschaft,,13.5,3.0534351145,12502.2,205740000.0,2023-07-20T17:36:20+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Automobile,Auto Parts & Equipment,,Sonstige deutsche Aktien,Other german shares,Autoteile & Ausrüstung,Auto Parts & Equipment,,,,
CH0560888270,lion-e-mobility-ag-sf-13-1,"LION E-MOBILITY AG SF-,13",,,3.58,9.1463414634,12367.8,35907400.0,2023-07-20T17:35:56+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,CH,Schweiz,Switzerland,,,,Ausländische Aktien,Foreign shares,,,,,,
US29786A1060,etsy-inc,"ETSY INC. DL-,001",Etsy Inc.,,83.91,-2.5095852214,12362.75,10492945500.0,2023-07-20T17:35:35+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
DE000A0B9N37,jdc-group-ag,JDC GROUP AG O.N.,JDC Group AG,,17.75,0.2824858757,12196.15,242642500.0,2023-07-20T17:36:07+02:00,OPEN,Freiverkehr,Open Market,SCALE,Scale,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Financial Services,Diversified Financial,,Sonstige deutsche Aktien,Other german shares,Diversifizierte Finanzen,Diversified Financial,,,,
DE0005088108,baader-bank-ag,BAADER BANK AG,Baader Bank AG,,3.94,-0.253164557,12102.45,192272000.0,2023-07-20T17:36:14+02:00,OPEN,Freiverkehr,Open Market,,,81,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,,,,Banken und Versicherungen,Bank/insurance,,,,,,
