股票代码,股票简称,流通市值,总市值,最新价,涨跌幅
000030.SZ,富奥股份,82.9,85.3,4.9,0.82
002194.SZ,武汉凡谷,50.0,67.3,9.85,0.82
002265.SZ,西仪股份,43.2,140.0,13.55,0.82
600000.SH,浦发银行,2175.0,2175.0,7.41,0.82
300130.SZ,新国都,98.2,133.0,25.98,0.81
603963.SH,大理药业,24.5,24.5,11.15,0.81
002276.SZ,万马股份,128.3,128.3,12.39,0.81
600499.SH,科达制造,217.4,217.4,11.16,0.81
600269.SH,赣粤高速,86.9,86.9,3.72,0.81
002578.SZ,闽发铝业,32.0,34.9,3.72,0.81
688021.SH,奥福环保,20.1,20.1,26.06,0.81
300346.SZ,南大光电,185.1,196.0,36.05,0.81
002830.SZ,名雕股份,8.3,16.6,12.44,0.81
600226.SH,瀚叶股份,77.6,77.6,2.49,0.81
301338.SZ,凯格精机,12.7,54.6,51.3,0.81
301187.SZ,欧圣电气,8.4,32.0,17.53,0.81
300006.SZ,莱美药业,30.5,39.7,3.76,0.8
300869.SZ,康泰医学,41.4,100.9,25.11,0.8
002942.SZ,新农股份,25.9,29.5,18.89,0.8
430685.BJ,新芝生物,5.6,11.5,12.61,0.8
603578.SH,三星新材,25.1,25.1,13.89,0.8
600716.SH,凤凰股份,35.5,35.5,3.79,0.8
600671.SH,*ST目药,9.3,9.3,7.6,0.8
002300.SZ,太阳电缆,58.3,58.3,8.88,0.79
603115.SH,海星股份,36.4,36.4,15.23,0.79
688626.SH,翔宇医疗,22.7,69.1,43.18,0.79
600724.SH,宁波富达,55.1,55.1,3.81,0.79
300039.SZ,上海凯宝,69.8,79.7,7.62,0.79
002775.SZ,文科园林,17.0,23.3,3.81,0.79
300825.SZ,阿尔特,61.1,63.9,12.74,0.79
603516.SH,淳中科技,44.9,44.9,24.24,0.79
688343.SH,云天励飞-U,58.0,276.5,77.85,0.79
688065.SH,凯赛生物,144.8,320.5,54.95,0.79
002657.SZ,中科金财,49.6,56.3,16.67,0.79
603059.SH,倍加洁,21.8,21.8,21.8,0.79
600173.SH,卧龙地产,35.9,35.9,5.13,0.79
605198.SH,安德利,15.0,64.2,17.96,0.79
600251.SH,冠农股份,69.8,70.0,8.98,0.79
688722.SH,同益中,22.9,40.4,17.97,0.79
000058.SZ,深赛格,63.2,79.0,6.42,0.78
300701.SZ,森霸传感,24.8,27.8,10.28,0.78
000820.SZ,神雾节能,11.1,24.6,3.86,0.78
600332.SH,白云山,488.8,565.3,34.77,0.78
300099.SZ,精准信息,37.4,47.6,6.45,0.78
600938.SH,中国海油,513.8,8600.1,18.08,0.78
603861.SH,白云电器,38.4,39.5,9.05,0.78
603528.SH,多伦科技,48.5,48.5,7.77,0.78
603676.SH,卫信康,61.1,62.0,14.25,0.78
603896.SH,寿仙谷,89.5,89.5,45.37,0.78
002294.SZ,信立泰,390.5,390.6,35.04,0.78
300633.SZ,开立医疗,251.8,251.8,58.48,0.78
688375.SH,国博电子,25.4,317.2,79.29,0.78
600663.SH,陆家嘴,305.1,419.6,10.4,0.78
002347.SZ,泰尔股份,17.4,26.2,5.2,0.78
301055.SZ,张小泉,8.4,22.3,14.31,0.77
600648.SH,外高桥,109.5,132.9,11.71,0.77
002730.SZ,电光科技,31.5,33.0,9.11,0.77
688296.SH,和达科技,10.7,19.6,18.26,0.77
600210.SH,紫江企业,79.2,79.2,5.22,0.77
300116.SZ,保力新,53.8,58.0,1.31,0.77
002285.SZ,世联行,52.8,53.3,2.62,0.77
002439.SZ,启明星辰,228.2,300.1,31.5,0.77
300531.SZ,优博讯,45.6,47.7,14.45,0.77
600784.SH,鲁银投资,37.4,44.5,6.58,0.77
000756.SZ,新华制药,104.5,159.8,23.69,0.77
605016.SH,百龙创园,26.4,52.5,21.11,0.76
002586.SZ,*ST围海,23.6,30.2,2.64,0.76
002366.SZ,台海核电,59.2,137.3,6.6,0.76
002886.SZ,沃特股份,31.8,41.9,18.5,0.76
002517.SZ,恺英网络,352.9,398.4,18.51,0.76
600039.SH,四川路桥,691.9,908.3,14.59,0.76
603738.SH,泰晶科技,62.2,62.7,22.56,0.76
688379.SH,华光新材,9.3,17.7,19.93,0.76
600649.SH,城投控股,100.9,100.9,3.99,0.76
002205.SZ,国统股份,19.8,19.8,10.66,0.76
301199.SZ,迈赫股份,9.8,39.1,29.32,0.76
002534.SZ,西子洁能,126.6,128.5,17.38,0.75
603618.SH,杭电股份,46.3,46.3,6.7,0.75
601311.SH,骆驼股份,110.2,110.2,9.39,0.75
002620.SZ,瑞和股份,16.9,20.3,5.37,0.75
002627.SZ,三峡旅游,37.5,39.7,5.38,0.75
300508.SZ,维宏股份,19.1,36.7,33.68,0.75
600182.SH,S佳通,27.5,55.0,16.17,0.75
300962.SZ,中金辐照,21.2,46.3,17.54,0.75
600843.SH,上工申贝,25.4,38.6,5.41,0.74
000953.SZ,河化股份,19.8,19.8,5.41,0.74
688247.SH,宣泰医药,6.1,61.3,13.53,0.74
603118.SH,共进股份,74.4,75.2,9.48,0.74
600232.SH,金鹰股份,19.8,19.8,5.42,0.74
000576.SZ,甘化科工,46.8,48.1,10.86,0.74
002789.SZ,建艺集团,19.3,23.9,14.97,0.74
002196.SZ,方正电机,32.5,34.0,6.81,0.74
300831.SZ,派瑞股份,25.2,43.7,13.66,0.74
300745.SZ,欣锐科技,40.6,52.0,40.99,0.74
300036.SZ,超图软件,88.7,101.1,20.51,0.74
300066.SZ,三川智慧,54.9,56.9,5.47,0.74
300666.SZ,江丰电子,147.9,188.9,71.12,0.74
300624.SZ,万兴科技,169.7,194.2,141.0,0.74
603926.SH,铁流股份,20.0,22.0,9.59,0.74
300428.SZ,立中集团,116.1,137.3,21.96,0.73
002512.SZ,达华智能,43.3,47.4,4.13,0.73
300846.SZ,首都在线,57.4,83.6,17.9,0.73
600208.SH,新湖中宝,234.8,234.8,2.76,0.73
600187.SH,国中水务,44.5,44.5,2.76,0.73
300321.SZ,同大股份,14.1,14.7,16.57,0.73
300695.SZ,兆丰股份,32.4,32.4,45.63,0.73
300234.SZ,开尔新材,18.9,28.1,5.54,0.73
300559.SZ,佳发教育,58.6,77.6,19.42,0.73
002979.SZ,雷赛智能,44.5,64.4,20.84,0.72
603211.SH,晋拓股份,10.4,41.6,15.29,0.72
605122.SH,四方新材,9.0,26.4,15.3,0.72
600370.SH,三房巷,32.5,108.7,2.79,0.72
300605.SZ,恒锋信息,17.3,25.3,15.36,0.72
600403.SH,大有能源,100.2,100.2,4.19,0.72
002576.SZ,通达动力,27.2,27.7,16.77,0.72
300465.SZ,高伟达,50.0,50.0,11.19,0.72
600980.SH,北矿科技,24.0,29.1,15.4,0.72
688398.SH,赛特新材,35.8,35.8,30.82,0.72
603128.SH,华贸物流,128.5,128.5,9.81,0.72
002460.SZ,赣锋锂业,780.7,1304.3,64.66,0.72
300665.SZ,飞鹿股份,12.6,16.1,8.44,0.72
002490.SZ,山东墨龙,22.9,33.7,4.22,0.72
000890.SZ,法尔胜,17.7,17.7,4.22,0.72
600351.SH,亚宝药业,54.2,54.2,7.04,0.72
002937.SZ,兴瑞科技,69.5,71.5,23.99,0.71
603318.SH,水发燃气,32.1,39.4,8.48,0.71
688317.SH,之江生物,33.2,52.3,26.86,0.71
000659.SZ,珠海中富,36.4,36.4,2.83,0.71
300249.SZ,依米康,36.6,43.7,9.93,0.71
688256.SH,寒武纪-U,561.1,958.2,230.32,0.71
605566.SH,福莱蒽特,14.2,30.4,22.81,0.71
001360.SZ,南矿集团,9.3,37.8,18.55,0.71
000913.SZ,钱江摩托,84.1,97.7,18.55,0.71
300245.SZ,天玑科技,31.1,31.3,9.99,0.71
002980.SZ,华盛昌,43.8,44.8,32.85,0.71
002856.SZ,美芝股份,10.7,13.5,10.0,0.7
688175.SH,高凌信息,11.2,33.2,35.72,0.7
002861.SZ,瀛通通讯,12.5,17.8,11.44,0.7
600629.SH,华建集团,81.1,83.4,8.59,0.7
600006.SH,东风汽车,114.6,114.6,5.73,0.7
301072.SZ,中捷精工,7.6,24.1,22.92,0.7
002345.SZ,潮宏基,62.2,63.7,7.17,0.7
003021.SZ,兆威机电,51.9,147.5,86.1,0.7
002907.SZ,华森制药,47.8,66.1,15.82,0.7
601916.SH,浙商银行,481.4,612.5,2.88,0.7
301268.SZ,铭利达,68.6,161.6,40.39,0.7
300278.SZ,华昌达,55.9,61.6,4.33,0.7
688190.SH,XD云路股,37.4,81.5,67.9,0.7
605155.SH,西大门,6.8,19.4,14.45,0.7
002350.SZ,北京科锐,38.3,39.2,7.23,0.7
300253.SZ,卫宁健康,187.7,218.0,10.15,0.69
002232.SZ,启明信息,65.7,65.7,16.08,0.69
688566.SH,吉贝尔,65.7,65.7,35.12,0.69
002349.SZ,精华制药,83.2,83.5,10.25,0.69
002535.SZ,ST林重,16.7,23.5,2.93,0.69
002674.SZ,兴业科技,33.9,34.3,11.74,0.69
300003.SZ,乐普医疗,379.8,442.3,23.52,0.68
603215.SH,比依股份,12.5,33.0,17.68,0.68
600851.SH,海欣股份,43.6,71.2,5.9,0.68
600741.SH,华域汽车,558.0,558.0,17.7,0.68
600119.SH,长江投资,18.2,21.6,5.92,0.68
002007.SZ,华兰生物,349.3,405.0,22.2,0.68
000955.SZ,欣龙控股,23.9,23.9,4.44,0.68
601877.SH,正泰电器,574.3,574.3,26.71,0.68
002725.SZ,跃岭股份,17.7,23.0,8.97,0.67
600458.SH,时代新材,96.2,98.5,11.98,0.67
002301.SZ,齐心集团,53.8,54.0,7.49,0.67
002333.SZ,罗普斯金,25.7,40.5,6.0,0.67
000062.SZ,深圳华强,125.6,125.7,12.02,0.67
301015.SZ,百洋医药,33.9,150.4,28.64,0.67
600662.SH,外服控股,63.5,137.7,6.03,0.67
003027.SZ,同兴环保,14.1,28.0,21.12,0.67
300302.SZ,同有科技,44.3,58.6,12.09,0.67
688178.SH,万德斯,16.7,16.8,19.68,0.66
600084.SH,中葡股份,85.1,85.1,7.57,0.66
600141.SH,兴发集团,252.4,253.6,22.81,0.66
300652.SZ,雷迪克,19.7,21.9,21.35,0.66
300210.SZ,森远股份,14.8,14.8,3.05,0.66
688013.SH,天臣医疗,9.6,19.8,24.42,0.66
002198.SZ,嘉应制药,38.8,38.8,7.64,0.66
000938.SZ,紫光股份,919.8,919.8,32.16,0.66
000688.SZ,国城矿业,188.3,188.3,16.85,0.66
600272.SH,开开实业,14.7,22.4,9.2,0.66
300365.SZ,恒华科技,33.4,46.1,7.69,0.65
600970.SH,XD中材国,214.5,325.3,12.31,0.65
600338.SH,西藏珠峰,168.9,168.9,18.48,0.65
301139.SZ,元道通信,8.9,35.6,29.26,0.65
002882.SZ,金龙羽,38.0,66.7,15.4,0.65
000520.SZ,长航凤凰,31.2,31.2,3.08,0.65
688118.SH,普元信息,23.5,23.5,24.66,0.65
000906.SZ,浙商中拓,62.8,63.7,9.25,0.65
300065.SZ,海兰信,85.7,100.6,13.89,0.65
300008.SZ,天海防务,66.3,80.0,4.63,0.65
688096.SH,京源环保,15.0,15.0,13.9,0.65
600483.SH,福能股份,215.8,241.6,12.36,0.65
301131.SZ,聚赛龙,9.0,18.5,38.8,0.65
600510.SH,黑牡丹,63.6,64.9,6.21,0.65
600756.SH,浪潮软件,55.4,55.4,17.08,0.65
000695.SZ,滨海能源,31.0,31.1,13.98,0.65
600359.SH,新农开发,29.6,29.6,7.77,0.65
002267.SZ,陕天然气,86.4,86.4,7.77,0.65
600115.SH,中国东航,523.2,1041.0,4.67,0.65
300455.SZ,航天智装,77.2,78.2,10.9,0.65
300483.SZ,首华燃气,32.7,33.6,12.5,0.64
002829.SZ,星网宇达,38.7,64.9,37.7,0.64
000921.SZ,海信家电,227.0,349.0,25.14,0.64
600114.SH,东睦股份,48.6,48.6,7.88,0.64
601789.SH,宁波建工,51.4,51.4,4.73,0.64
603860.SH,中公高科,18.9,18.9,28.4,0.64
300835.SZ,龙磁科技,24.7,36.0,29.99,0.64
300535.SZ,达威股份,12.5,14.9,14.22,0.64
003035.SZ,南网能源,103.4,239.4,6.32,0.64
603177.SH,德创环保,25.6,26.4,12.65,0.64
000055.SZ,方大集团,32.1,51.0,4.75,0.64
300324.SZ,旋极信息,54.1,54.8,3.17,0.63
000930.SZ,中粮科技,147.2,147.9,7.93,0.63
000609.SZ,中迪投资,13.9,14.2,4.76,0.63
688552.SH,航天南湖,20.7,91.0,26.98,0.63
301293.SZ,三博脑科,36.3,168.6,106.38,0.63
603326.SH,我乐家居,25.1,25.1,7.97,0.63
600611.SH,大众交通,49.9,75.4,3.19,0.63
300899.SZ,上海凯鑫,7.6,15.3,23.98,0.63
000789.SZ,万年青,63.8,63.8,8.0,0.63
000617.SZ,中油资本,1012.6,1012.6,8.01,0.63
301197.SZ,工大科雅,7.7,30.9,25.66,0.63
002284.SZ,亚太股份,58.5,59.2,8.02,0.63
600533.SH,栖霞建设,33.7,33.7,3.21,0.63
002961.SZ,瑞达期货,64.4,64.4,14.47,0.63
000990.SZ,诚志股份,98.1,98.1,8.07,0.62
603458.SH,勘设股份,30.2,30.4,9.69,0.62
600365.SH,ST通葡,12.9,13.8,3.23,0.62
002666.SZ,德联集团,21.8,36.6,4.85,0.62
688110.SH,东芯股份,98.0,157.3,35.57,0.62
003018.SZ,金富科技,7.4,25.2,9.71,0.62
601933.SH,永辉超市,294.0,294.0,3.24,0.62
600963.SH,岳阳林纸,114.6,117.1,6.49,0.62
300543.SZ,朗科智能,20.7,26.2,9.77,0.62
002048.SZ,宁波华翔,68.1,106.2,13.04,0.62
000949.SZ,新乡化纤,45.7,47.8,3.26,0.62
601002.SH,晋亿实业,41.9,47.1,4.91,0.61
688125.SH,安达智能,10.4,41.1,50.8,0.61
001316.SZ,润贝航科,7.6,30.3,37.93,0.61
300927.SZ,江天化学,14.1,23.8,16.5,0.61
300803.SZ,指南针,199.7,202.2,49.69,0.61
601898.SH,中煤能源,759.6,1100.5,8.3,0.61
002295.SZ,精艺股份,16.6,16.6,6.64,0.61
688216.SH,气派科技,11.6,28.2,26.57,0.61
002532.SZ,天山铝业,153.9,309.8,6.66,0.6
002135.SZ,东南网架,72.9,77.6,6.66,0.6
831152.BJ,XD昆工科,13.2,27.2,25.04,0.6
600463.SH,空港股份,25.0,25.0,8.35,0.6
002269.SZ,美邦服饰,42.0,42.0,1.67,0.6
002170.SZ,芭田股份,47.3,59.4,6.68,0.6
301216.SZ,万凯新材,50.0,92.0,26.79,0.6
301379.SZ,天山电子,7.2,28.9,28.47,0.6
301097.SZ,天益医疗,9.2,29.7,50.3,0.6
600064.SH,南京高科,116.1,116.1,6.71,0.6
002286.SZ,保龄宝,31.2,31.3,8.43,0.6
002287.SZ,奇正藏药,133.8,134.1,25.3,0.6
600592.SH,龙溪股份,33.7,33.7,8.44,0.6
603530.SH,神马电力,65.9,65.9,15.24,0.59
300879.SZ,大叶股份,9.3,27.1,16.95,0.59
600321.SH,正源股份,25.7,25.7,1.7,0.59
603041.SH,美思德,21.8,21.8,11.92,0.59
000893.SZ,亚钾国际,193.1,221.6,23.85,0.59
301156.SZ,美农生物,4.8,19.1,23.88,0.59
603615.SH,茶花股份,20.7,20.7,8.55,0.59
002622.SZ,皓宸医疗,28.7,28.7,3.42,0.59
603630.SH,拉芳家化,34.8,34.8,15.46,0.59
002134.SZ,天津普林,25.4,25.4,10.34,0.58
300342.SZ,天银机电,43.1,44.0,10.35,0.58
600267.SH,海正药业,132.7,143.4,12.09,0.58
003028.SZ,振邦智能,11.6,46.2,41.48,0.58
605099.SH,共创草坪,9.0,90.4,22.5,0.58
600004.SH,白云机场,329.0,329.0,13.9,0.58
603239.SH,浙江仙通,42.5,42.5,15.69,0.58
833346.BJ,威贸电子,2.0,5.6,7.0,0.57
688155.SH,先惠技术,17.5,40.3,52.5,0.57
002172.SZ,澳洋健康,26.8,26.8,3.5,0.57
301160.SZ,翔楼新材,14.6,26.2,35.12,0.57
000902.SZ,新洋丰,125.1,137.6,10.55,0.57
002313.SZ,*ST日海,32.9,32.9,8.8,0.57
601919.SH,中远海控,1348.5,1703.4,10.58,0.57
002648.SZ,卫星化学,475.2,475.7,14.12,0.57
300641.SZ,正丹股份,25.9,25.9,5.3,0.57
600714.SH,金瑞矿业,25.5,25.5,8.84,0.57
300643.SZ,万通智控,28.4,28.5,12.38,0.57
603939.SH,益丰药房,356.1,357.6,49.55,0.57
601326.SH,秦港股份,168.4,197.8,3.54,0.57
603209.SH,兴通股份,35.9,60.3,30.17,0.57
688299.SH,长阳科技,45.9,45.9,15.99,0.57
301178.SZ,天亿马,14.0,21.1,32.03,0.57
600850.SH,电科数字,138.6,171.1,24.98,0.56
000977.SZ,浪潮信息,656.3,657.3,44.65,0.56
603682.SH,锦和商管,25.3,25.3,5.36,0.56
300236.SZ,上海新阳,114.4,128.8,41.1,0.56
601991.SH,大唐发电,443.8,662.5,3.58,0.56
600836.SH,上海易连,35.7,36.1,5.37,0.56
002062.SZ,宏润建设,52.1,59.2,5.37,0.56
001230.SZ,劲旅环境,7.0,28.0,25.13,0.56
300581.SZ,晨曦航空,58.2,58.2,17.98,0.56
300892.SZ,品渥食品,7.2,23.4,23.41,0.56
600800.SH,渤海化学,28.7,42.8,3.61,0.56
600653.SH,申华控股,35.2,35.2,1.81,0.56
300955.SZ,嘉亨家化,9.8,22.0,21.78,0.55
002589.SZ,瑞康医药,42.0,54.6,3.63,0.55
600475.SH,华光环能,101.0,102.9,10.9,0.55
605081.SH,太和水,14.0,18.5,16.36,0.55
002887.SZ,绿茵生态,15.0,28.4,9.09,0.55
000969.SZ,安泰科技,93.2,95.4,9.09,0.55
002647.SZ,仁东控股,30.6,30.6,5.46,0.55
603300.SH,华铁应急,96.8,106.4,5.47,0.55
301339.SZ,通行宝,15.3,104.1,25.57,0.55
688330.SH,宏力达,29.3,51.2,51.19,0.55
002825.SZ,纳尔股份,23.4,31.3,12.81,0.55
001202.SZ,炬申股份,5.9,18.9,14.64,0.55
603855.SH,华荣股份,92.8,92.8,27.5,0.55
003015.SZ,日久光电,17.7,25.8,9.18,0.55
300335.SZ,迪森股份,22.0,26.9,5.52,0.55
605069.SH,正和生态,7.8,19.5,9.23,0.54
002094.SZ,青岛金王,25.5,25.6,3.7,0.54
300778.SZ,新城市,36.9,37.2,22.26,0.54
002392.SZ,北京利尔,32.8,44.2,3.71,0.54
000528.SZ,柳工,104.8,144.8,7.42,0.54
600665.SH,天地源,32.1,32.1,3.72,0.54
300147.SZ,香雪制药,36.7,36.9,5.58,0.54
000920.SZ,沃顿科技,39.3,44.0,9.32,0.54
002446.SZ,盛路通信,78.7,85.2,9.33,0.54
600900.SH,长江电力,5105.5,5493.1,22.45,0.54
605009.SH,豪悦护理,26.1,78.4,50.52,0.54
002971.SZ,和远气体,32.6,41.9,26.2,0.54
000521.SZ,长虹美菱,65.6,77.1,7.49,0.54
603797.SH,联泰环保,32.8,32.8,5.62,0.54
002381.SZ,双箭股份,24.2,31.0,7.53,0.53
300635.SZ,中达安,15.3,18.0,13.18,0.53
600644.SH,乐山电力,40.8,40.8,7.58,0.53
603628.SH,清源股份,41.5,41.5,15.17,0.53
300997.SZ,欢乐家,13.7,68.3,15.18,0.53
872351.BJ,华光源海,1.9,5.2,5.7,0.53
600578.SH,京能电力,254.4,254.4,3.8,0.53
301161.SZ,唯万密封,6.6,27.4,22.8,0.53
300219.SZ,鸿利智汇,53.7,53.8,7.6,0.53
000550.SZ,江铃汽车,69.1,115.1,13.33,0.53
300100.SZ,双林股份,29.5,30.7,7.63,0.53
002668.SZ,奥马电器,82.7,82.7,7.63,0.53
300703.SZ,创源股份,16.0,17.4,9.54,0.53
001208.SZ,华菱线缆,23.8,51.0,9.55,0.53
600712.SH,南宁百货,20.6,20.9,3.83,0.52
301036.SZ,双乐股份,7.9,19.2,19.15,0.52
000514.SZ,渝开发,32.3,32.3,3.83,0.52
300037.SZ,新宙邦,256.7,357.3,47.92,0.52
002136.SZ,安纳达,24.7,24.7,11.51,0.52
688277.SH,天智航-U,51.8,77.7,17.3,0.52
003039.SZ,顺控发展,21.2,106.8,17.3,0.52
688252.SH,天德钰,8.3,94.5,23.1,0.52
000510.SZ,新金路,32.8,35.2,5.78,0.52
837092.BJ,汉鑫科技,2.0,7.4,15.43,0.52
000100.SZ,TCL科技,582.7,728.6,3.88,0.52
603366.SH,日出东方,47.0,47.9,5.83,0.52
002374.SZ,中锐股份,41.5,42.3,3.89,0.52
300830.SZ,金现代,30.3,41.9,9.75,0.52
839167.BJ,同享科技,7.6,12.8,11.72,0.51
000785.SZ,居然之家,107.6,255.3,3.91,0.51
000401.SZ,冀东水泥,121.0,207.9,7.82,0.51
601077.SH,渝农商行,347.2,446.3,3.93,0.51
300907.SZ,康平科技,7.3,18.9,19.65,0.51
301116.SZ,益客食品,18.4,70.8,15.76,0.51
300929.SZ,华骐环保,11.3,15.6,11.82,0.51
688233.SH,神工股份,60.0,60.0,37.47,0.51
000792.SZ,盐湖股份,1073.0,1073.0,19.75,0.51
300588.SZ,熙菱信息,17.1,22.8,11.86,0.51
600693.SH,东百集团,34.6,34.6,3.98,0.51
300246.SZ,宝莱特,24.9,31.6,11.97,0.5
605060.SH,联德股份,21.2,62.6,25.94,0.5
600997.SH,开滦股份,95.1,95.1,5.99,0.5
600961.SH,株冶集团,42.1,85.7,7.99,0.5
600123.SH,兰花科创,137.4,137.4,12.03,0.5
601137.SH,博威合金,104.1,111.1,14.06,0.5
600339.SH,中油工程,225.0,225.0,4.03,0.5
605033.SH,美邦股份,6.2,25.1,18.21,0.5
300658.SZ,延江股份,15.4,22.5,8.1,0.5
000825.SZ,太钢不锈,231.3,232.7,4.06,0.5
002095.SZ,生意宝,56.3,56.5,22.36,0.49
688767.SH,博拓生物,13.1,34.7,32.56,0.49
601577.SH,长沙银行,168.3,327.4,8.14,0.49
600676.SH,交运股份,41.9,41.9,4.07,0.49
300840.SZ,酷特智能,18.9,29.3,12.22,0.49
600527.SH,江南高纤,35.3,35.3,2.04,0.49
603810.SH,丰山集团,23.0,23.2,14.29,0.49
300277.SZ,海联讯,27.3,27.4,8.17,0.49
002334.SZ,英威腾,86.0,97.8,12.3,0.49
688575.SH,亚辉龙,49.5,105.0,18.48,0.49
603155.SH,新亚强,15.1,60.2,26.7,0.49
002621.SZ,美吉姆,33.0,33.8,4.11,0.49
000753.SZ,漳州发展,40.8,40.8,4.12,0.49
003009.SZ,中天火箭,22.7,80.1,51.55,0.49
601003.SH,柳钢股份,105.8,105.8,4.13,0.49
300688.SZ,创业黑马,50.4,62.2,37.18,0.49
000555.SZ,神州信息,121.7,122.2,12.42,0.49
688215.SH,瑞晟智能,5.9,14.9,37.3,0.48
300385.SZ,雪浪环境,17.9,20.7,6.22,0.48
839792.BJ,东和新材,3.3,10.3,6.23,0.48
301070.SZ,开勒股份,12.4,22.8,35.31,0.48
002342.SZ,巨力索具,36.7,40.0,4.17,0.48
603186.SH,华正新材,47.5,47.5,33.46,0.48
600805.SH,悦达投资,35.7,35.7,4.2,0.48
000926.SZ,福星股份,39.3,39.9,4.2,0.48
600623.SH,华谊集团,117.5,134.5,6.31,0.48
600255.SH,鑫科材料,38.1,38.1,2.11,0.48
002306.SZ,中科云网,34.4,37.4,4.23,0.48
000900.SZ,现代投资,64.2,64.2,4.23,0.48
603336.SH,宏辉果蔬,27.9,27.9,6.35,0.47
688198.SH,佰仁医疗,144.4,144.4,106.4,0.47
603005.SH,晶方科技,138.9,139.1,21.3,0.47
002591.SZ,恒大高新,13.9,19.2,6.41,0.47
603009.SH,XD北特科,21.8,23.1,6.44,0.47
003029.SZ,吉大正元,36.5,60.0,32.2,0.47
600538.SH,国发股份,22.5,22.5,4.3,0.47
300144.SZ,宋城演艺,297.2,339.6,12.99,0.46
002689.SZ,远大智能,45.3,45.4,4.35,0.46
301056.SZ,森赫股份,5.8,23.2,8.71,0.46
600768.SH,宁波富邦,14.6,14.6,10.9,0.46
688055.SH,龙腾光电,78.8,145.7,4.37,0.46
603536.SH,惠发食品,15.8,16.1,6.57,0.46
300583.SZ,赛托生物,27.5,31.2,26.3,0.46
688281.SH,华秦科技,64.6,265.6,191.0,0.46
603836.SH,海程邦达,13.2,31.6,15.41,0.46
300774.SZ,倍杰特,13.7,45.3,11.07,0.45
300293.SZ,蓝英装备,31.2,37.6,11.12,0.45
600106.SH,重庆路桥,59.1,59.1,4.45,0.45
603656.SH,泰禾智能,20.3,24.6,13.36,0.45
000020.SZ,深华发A,20.2,31.5,11.14,0.45
300851.SZ,交大思诺,9.3,23.2,26.74,0.45
300464.SZ,星徽股份,20.9,24.7,6.69,0.45
688360.SH,德马科技,24.1,24.1,20.08,0.45
300626.SZ,华瑞股份,15.8,16.1,8.93,0.45
600789.SH,鲁抗医药,59.6,59.6,6.71,0.45
300062.SZ,中能电气,25.6,37.6,6.75,0.45
000529.SZ,广弘控股,38.5,39.4,6.75,0.45
603596.SH,XD伯特利,286.4,287.6,69.84,0.45
300350.SZ,华鹏飞,21.1,25.4,4.52,0.44
002877.SZ,智能自控,19.0,30.3,9.1,0.44
002034.SZ,旺能环境,68.1,68.6,15.97,0.44
600690.SH,海尔智家,1441.5,2158.5,22.85,0.44
600717.SH,天津港,132.5,132.5,4.58,0.44
000592.SZ,平潭发展,43.8,44.2,2.29,0.44
301021.SZ,英诺激光,17.7,38.4,25.32,0.44
600126.SH,杭钢股份,155.7,155.7,4.61,0.44
600667.SH,太极实业,146.6,146.6,6.96,0.43
000666.SZ,经纬纺机,27.2,65.3,9.28,0.43
836871.BJ,派特尔,1.0,3.4,4.65,0.43
603809.SH,豪能股份,36.2,36.6,9.3,0.43
600585.SH,海螺水泥,1023.1,1355.6,25.58,0.43
833943.BJ,优机股份,1.6,7.3,9.31,0.43
300235.SZ,方直科技,28.4,35.2,13.99,0.43
603020.SH,爱普股份,35.8,35.8,9.34,0.43
300141.SZ,和顺电气,18.4,23.7,9.35,0.43
301373.SZ,凌玮科技,8.3,35.6,32.8,0.43
600520.SH,文一科技,22.3,22.3,14.07,0.43
000422.SZ,湖北宜化,105.6,105.6,11.76,0.43
002479.SZ,富春环保,40.6,40.7,4.71,0.43
600722.SH,金牛化工,32.4,32.4,4.76,0.42
300387.SZ,富邦股份,20.6,20.7,7.15,0.42
300886.SZ,华业香料,7.9,17.8,23.9,0.42
000818.SZ,航锦科技,242.9,244.0,35.92,0.42
002497.SZ,雅化集团,202.4,220.9,19.17,0.42
603170.SH,宝立食品,8.6,86.3,21.57,0.42
600650.SH,锦江在线,37.5,52.9,9.59,0.42
688183.SH,生益电子,37.1,100.1,12.03,0.42
000721.SZ,西安饮食,52.5,69.1,12.04,0.42
300614.SZ,百川畅银,25.8,46.6,29.02,0.42
688459.SH,哈铁科技,8.5,46.9,9.77,0.41
300557.SZ,理工光科,25.4,27.9,39.09,0.41
600257.SH,大湖股份,23.6,23.6,4.9,0.41
300905.SZ,宝丽迪,8.2,27.6,17.15,0.41
605500.SH,DR森林包,7.9,30.6,7.38,0.41
000547.SZ,航天发展,156.3,157.3,9.84,0.41
002642.SZ,荣联科技,44.8,49.2,7.4,0.41
600666.SH,*ST瑞德,59.8,68.3,2.47,0.41
300637.SZ,扬帆新材,17.4,17.4,7.41,0.41
600051.SH,宁波联合,23.1,23.1,7.43,0.41
002732.SZ,燕塘乳业,34.8,35.1,22.32,0.4
002302.SZ,西部建设,94.0,94.0,7.45,0.4
600526.SH,菲达环保,35.4,42.9,4.97,0.4
605507.SH,国邦医药,67.6,125.2,22.41,0.4
000700.SZ,模塑科技,45.7,45.7,4.98,0.4
300138.SZ,晨光生物,74.6,93.0,17.46,0.4
000755.SZ,山西路桥,30.5,73.4,5.0,0.4
002545.SZ,东方铁塔,84.9,93.4,7.51,0.4
